txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local
2025-04-16,SA147303844,TOKEN,GW-ORION,Failed,1,169.22,SAR,0.0,0.04,-0.04
2025-11-01,EG647781107,CARD,GW-NILE,Voided,1,719.04,EGP,0.0,0.41,-0.41
2024-09-07,EG728358410,CARD,GW-NILE,Success,11,17489.65,EGP,410.9,240.62,170.28
2026-04-06,SA385404287,TOKEN,GW-ATLAS,Failed,2,101.52,SAR,0.0,0.15,-0.15
2026-03-03,AE348507314,TOKEN,GW-NIMBUS,Success,1,2102.13,AED,48.7,29.67,19.03
2026-06-14,SA331993666,TOKEN,GW-NIMBUS,Refunded,7,1128.12,SAR,0.0,3.94,-3.94
2025-09-07,EG449636175,WALLET,GW-NILE,Success,850,364200.8,EGP,5757.8,4465.3,1292.5
2026-04-07,AE787062785,LDEBIT,GW-NIMBUS,Success,21,3132.07,AED,27.3,17.56,9.74
2025-09-01,EG624580946,WALLET,GW-NILE,Failed,12,2607.39,EGP,0.0,4.89,-4.89
2025-03-18,EG770407516,CARD,GW-NILE,Voided,11,3099.73,EGP,0.0,4.35,-4.35
2026-05-15,AE932795909,CARD,GW-NIMBUS,Failed,37,10680.93,AED,0.0,2.04,-2.04
2025-02-12,SA306273888,CARD,GW-NIMBUS,Success,170,15403.36,SAR,450.33,249.38,200.95
2026-03-08,EG511253320,LDEBIT,GW-NILE,FAILED,3,1015.61,EGP,0.0,1.24,-1.24
2025-09-19,AE410140017,LDEBIT,GW-NIMBUS,Success,294,47151.73,AED,359.97,260.77,99.2
2025-11-14,SA247609412,CARD,GW-ORION,Success,159,8521.14,SAR,249.14,144.72,104.42
2026-03-04,EG623813968,CARD,GW-NILE,Failed,1,2259.83,EGP,0.0,0.41,-0.41
2025-02-26,AE410140017,LDEBIT,GW-NIMBUS,Success,126,20000.18,AED,152.86,110.82,42.04
2024-11-10,EG758836714,WALLET,GW-NILE,Success,5,4198.77,EGP,96.95,42.55,54.4
2026-01-13,AE107661633,CARD,GW-NIMBUS,Failed,1,139.69,AED,0.0,0.06,-0.06
2026-02-18,SA466668047,TOKEN,GW-ORION,Success,59,2533.64,SAR,81.89,46.86,35.03
2025-03-28,SA954952952,CARD,GW-ORION,DECLINED,67,2926.36,SAR,0.0,3.02,-3.02
2026-02-26,EG474518016,BNPL,GW-ATLAS,Success,16,26043.73,EGP,1140.72,916.49,224.23
2025-12-16,SA796857151,CARD,GW-NIMBUS,Success,3,6763.82,SAR,146.68,92.04,54.64
2025-05-20,SA779341840,TOKEN,GW-ATLAS,Failed,4,679.52,SAR,0.0,0.3,-0.3
2026-05-08,SA734980407,TOKEN,GW-ATLAS,Failed,11,659.67,SAR,0.0,0.82,-0.82
2024-09-24,SA710370541,CARD,GW-ORION,Failed,38,23846.37,SAR,0.0,1.71,-1.71
2026-05-22,SA909908733,TOKEN,GW-ORION,Refunded,3,445.54,SAR,0.0,1.69,-1.69
2026-04-26,EG335687023,TOKEN,GW-ATLAS,REFUND,8,24007.99,EGP,0.0,61.57,-61.57
2024-12-12,AE195154121,TOKEN,GW-ATLAS,Success,14,3223.58,AED,79.19,52.55,26.64
2025-12-01,EG926950694,CARD,GW-ATLAS,Voided,4,4874.5,EGP,0.0,4.07,-4.07
2026-01-14,AE307567415,CARD,GW-NIMBUS,Failed,118,21509.06,AED,0.0,6.5,-6.5
2026-06-10,SA676493356,CARD,GW-ATLAS,Failed,8,838.77,SAR,0.0,0.6,-0.6
2025-01-30,SA813150489,CARD,GW-ATLAS,Voided,2,310.36,SAR,0.0,0.15,-0.15
2025-10-25,SA596495663,TOKEN,GW-NIMBUS,Failed,3,148.52,SAR,0.0,0.17,-0.17
2025-03-29,EG877654092,LDEBIT,GW-NILE,Success,319,290773.95,EGP,2684.1,1729.14,954.96
2025-05-20,EG877654092,LDEBIT,GW-NILE,Success,402,366716.68,EGP,3390.6,2186.08,1204.52
2025-07-27,EG614572570,CARD,GW-NILE,Success,6,28614.75,EGP,677.09,363.63,313.46
2025-07-10,EG792191738,WALLET,GW-NILE,Success,38,29228.66,EGP,655.84,303.5,352.34
2026-04-22,SA397646855,TOKEN,GW-ORION,Success,113,5938.29,SAR,117.21,104.19,13.02
2025-04-17,AE957433919,TOKEN,GW-NIMBUS,APPROVED,1191,184084.91,AED,3996.62,2861.5,1135.12
2025-08-09,EG614572570,BNPL,GW-NILE,Failed,1,4704.59,EGP,0.0,0.4,-0.4
2025-11-07,SA865900656,CARD,GW-ATLAS,Failed,1,96.01,SAR,0.0,0.08,-0.08
2025-09-09,EG275709942,TOKEN,GW-ATLAS,Refunded,1,961.46,EGP,0.0,7.64,-7.64
2025-11-29,SA765577175,CARD,GW-ORION,Captured,223,19388.69,SAR,321.38,298.32,23.06
2026-01-27,AE618504164,CARD,GW-ATLAS,Success,52,2864.59,AED,88.4,55.9,32.5
2024-12-26,AE783290352,BNPL,GW-ATLAS,Failed,1,56.29,AED,0.0,0.07,-0.07
2024-09-01,EG989134753,LDEBIT,GW-NILE,Voided,1,6968.67,EGP,0.0,0.39,-0.39
2025-09-08,EG134531316,BNPL,GW-ATLAS,Failed,3,5330.92,EGP,0.0,3.06,-3.06
2026-06-23,EG645057217,BNPL,GW-NILE,Refunded,1,954.94,EGP,0.0,7.72,-7.72
2025-03-03,EG622517179,TOKEN,GW-NILE,Success,6,2900.83,EGP,99.99,52.26,47.73
2025-11-28,SA865281392,CARD,GW-ATLAS,Success,31,12390.06,SAR,320.1,189.25,130.85
2026-03-02,SA416884588,LDEBIT,GW-NIMBUS,Failed,2,413.71,SAR,0.0,0.11,-0.11
2026-04-01,SA512016562,TOKEN,GW-NIMBUS,Success,15,478.7,SAR,17.53,10.36,7.17
2026-02-02,SA860742247,CARD,GW-NIMBUS,Success,2097,404631.96,SAR,7020.07,5973.68,1046.39
2026-05-26,EG623813968,LDEBIT,GW-NILE,Success,6,14644.54,EGP,180.56,70.14,110.42
2025-10-21,EG181564804,WALLET,GW-NILE,Failed,1024,505311.24,EGP,0.0,412.42,-412.42
2025-09-09,SA972748866,CARD,GW-ORION,Failed,65,8475.36,SAR,0.0,2.92,-2.92
2024-08-02,SA508515348,LDEBIT,GW-NIMBUS,Refunded,2,336.6,SAR,0.0,1.12,-1.12
2026-02-11,EG327394766,CARD,GW-ATLAS,Failed,15,24162.73,EGP,0.0,15.39,-15.39
2026-05-20,OM371938797,CARD,GW-ATLAS,Voided,8,61.57,OMR,0.0,0.06,-0.06
2024-09-22,AE526176909,CARD,GW-ORION,Failed,1,261.76,AED,0.0,0.04,-0.04
2026-02-02,AE932795909,CARD,GW-NIMBUS,Voided,6,1732.04,AED,0.0,0.33,-0.33
2025-02-13,SA912413819,CARD,GW-ORION,Failed,64,2140.68,SAR,0.0,2.88,-2.88
2025-06-10,SA426436949,BNPL,GW-ATLAS,Success,44,3098.29,SAR,149.18,110.38,38.8
2024-12-02,EG744158614,CARD,GW-NILE,Success,7,9003.54,EGP,240.59,127.58,113.01
2025-12-26,AE875103901,TOKEN,GW-ORION,Refunded,5,267.98,AED,0.0,2.75,-2.75
2024-07-02,EG816834588,CARD,GW-NILE,Success,1,2574.95,EGP,60.69,33.83,26.86
2026-06-22,EG431162218,CARD,GW-ATLAS,Voided,1,4534.9,EGP,0.0,1.03,-1.03
2025-03-22,SA914955375,CARD,GW-ORION,Success,9,1943.75,SAR,45.9,26.93,18.97
2025-07-10,AE755938199,TOKEN,GW-NIMBUS,Success,3,2126.47,AED,51.07,30.49,20.58
2024-08-12,SA306273888,BNPL,GW-ATLAS,Success,30,2965.05,SAR,147.63,104.72,42.91
2024-12-15,EG934737958,CARD,GW-ATLAS,Failed,4,1137.09,EGP,0.0,3.92,-3.92
2026-01-28,AE853501645,CARD,GW-ORION,Voided,2,123.24,AED,0.0,0.09,-0.09
2025-04-20,EG911025364,CARD,GW-NILE,Failed,5,1078.33,EGP,0.0,1.99,-1.99
2025-03-14,SA315873581,TOKEN,GW-ORION,Success,21,834.77,SAR,26.73,15.79,10.94
2025-04-01,SA487858809,CARD,GW-ATLAS,Success,51,2224.44,SAR,69.6,46.58,23.02
2025-03-20,AE123781768,LDEBIT,GW-NIMBUS,Failed,11,547.72,AED,0.0,0.61,-0.61
2026-02-09,AE787062785,CARD,GW-ORION,Failed,8,1175.84,AED,0.0,0.35,-0.35
2025-10-09,EG873952802,TOKEN,GW-NILE,Failed,3,3944.05,EGP,0.0,1.21,-1.21
2024-09-04,SA844850083,LDEBIT,GW-NIMBUS,Success,1,603.8,SAR,7.05,2.89,4.16
2024-09-22,AE307567415,TOKEN,GW-ORION,Voided,4,729.12,AED,0.0,0.18,-0.18
2025-03-17,EG389262771,TOKEN,GW-NILE,Failed,1,376.54,EGP,0.0,0.4,-0.4
2024-08-13,EG918104848,WALLET,GW-NILE,Success,27,11562.6,EGP,254.1,139.44,114.66
2026-02-21,SA211354199,LDEBIT,GW-NIMBUS,Success,1,238.1,SAR,2.4,1.24,1.16
2024-12-05,OM761036673,LDEBIT,GW-NIMBUS,Failed,8,31.11,OMR,0.0,0.05,-0.05
2025-09-12,SA267227056,TOKEN,GW-ORION,Failed,8,2294.03,SAR,0.0,0.36,-0.36
2025-11-19,EG763647415,CARD,GW-NILE,DECLINED,1,7081.49,EGP,0.0,0.41,-0.41
2025-08-18,AE317795493,TOKEN,GW-NIMBUS,Success,30,8140.06,AED,124.99,121.12,3.87
2025-01-20,SA315873581,LDEBIT,GW-NIMBUS,Failed,2,81.33,SAR,0.0,0.11,-0.11
2025-06-27,EG416828825,LDEBIT,GW-NILE,CAPTURED,1,6053.82,EGP,68.36,26.26,42.1
2024-11-24,SA124881724,CARD,GW-NIMBUS,Voided,5,582.86,SAR,0.0,0.28,-0.28
2026-05-17,SA506335203,CARD,GW-NIMBUS,Success,2,736.22,SAR,18.21,10.43,7.78
2025-10-24,AE439650362,LDEBIT,GW-NIMBUS,Refunded,1,103.86,AED,0.0,0.55,-0.55
2025-02-22,SA512016562,TOKEN,GW-NIMBUS,Voided,1,37.58,SAR,0.0,0.06,-0.06
2026-04-09,EG911025364,LDEBIT,GW-NILE,Success,8,1647.78,EGP,41.43,21.04,20.39
2026-05-02,SA764037736,CARD,GW-ORION,Voided,9,1996.23,SAR,0.0,0.4,-0.4
2026-06-25,OM236340585,BANKTR,GW-NIMBUS,Success,1025,15492.03,OMR,197.91,151.6,46.31
2025-12-30,SA734980407,TOKEN,GW-ATLAS,Success,162,9911.7,SAR,176.16,194.82,-18.66
2024-10-08,EG806758000,LDEBIT,GW-NILE,Failed,1,967.03,EGP,0.0,0.39,-0.39
2025-05-14,SA139966565,CARD,GW-ATLAS,Success,164,6863.56,SAR,241.72,145.58,96.14
2025-05-29,EG511884968,CARD,GW-ATLAS,Success,5,11476.25,EGP,267.04,185.75,81.29
2026-06-08,EG823617801,WALLET,GW-NILE,Success,8,2121.26,EGP,61.58,31.58,30.0
2025-08-28,EG686030808,LDEBIT,GW-NILE,Success,222,176968.05,EGP,1651.76,1101.03,550.73
2024-09-30,OM284198769,LDEBIT,GW-NIMBUS,Success,133,1941.48,OMR,17.59,11.04,6.55
2025-09-04,SA764037736,LDEBIT,GW-NIMBUS,Failed,6,1330.82,SAR,0.0,0.34,-0.34
2026-04-09,SA720574277,CARD,GW-NIMBUS,Failed,3,221.09,SAR,0.0,0.17,-0.17
2025-12-26,EG761087060,CARD,GW-NILE,Success,86,130486.75,EGP,3420.69,1817.43,1603.26
2026-06-07,AE987618927,TOKEN,GW-NIMBUS,Success,74,2856.77,AED,91.31,57.66,33.65
2026-01-06,SA512016562,LDEBIT,GW-NIMBUS,Success,35,1327.36,SAR,22.36,11.88,10.48
2025-11-18,SA110751010,CARD,GW-ORION,Failed,3,232.56,SAR,0.0,0.14,-0.14
2024-07-10,EG537272220,WALLET,GW-NILE,Failed,1,1584.91,EGP,0.0,0.38,-0.38
2025-05-17,EG989134753,WALLET,GW-NILE,Success,17,126641.85,EGP,1685.7,1055.44,630.26
2024-11-03,AE744794983,TOKEN,GW-NIMBUS,Success,11,1714.31,AED,43.11,26.63,16.48
2026-01-29,AE744794983,CARD,GW-ORION,Failed,10,1527.47,AED,0.0,0.44,-0.44
2025-03-05,SA295911590,LDEBIT,GW-NIMBUS,Success,10,1857.54,SAR,22.87,10.05,12.82
2025-06-14,SA138962665,CARD,GW-ORION,Success,15,2971.67,SAR,79.28,41.44,37.84
2025-02-13,EG550259154,WALLET,GW-NILE,Success,10,3197.98,EGP,80.82,43.08,37.74
2025-12-07,AE502481662,CARD,GW-ORION,Voided,2,880.22,AED,0.0,0.09,-0.09
2026-06-03,SA247609412,LDEBIT,GW-NIMBUS,Success,64,3628.15,SAR,51.47,27.13,24.34
2026-03-20,SA181926560,LDEBIT,GW-NIMBUS,Failed,1,96.38,SAR,0.0,0.06,-0.06
2025-10-28,EG823617801,CARD,GW-NILE,Failed,2,595.55,EGP,0.0,0.81,-0.81
2026-04-05,SA897535524,TOKEN,GW-NIMBUS,Failed,1,749.33,SAR,0.0,0.06,-0.06
2024-08-26,EG981274071,TOKEN,GW-NILE,Failed,7,2842.05,EGP,0.0,2.71,-2.71
2025-06-22,OM284198769,CARD,GW-NIMBUS,ERROR,16,237.53,OMR,0.0,0.09,-0.09
2025-10-30,EG497915590,TOKEN,GW-ATLAS,Success,1,4218.54,EGP,109.11,67.51,41.6
2025-07-01,EG373213017,LDEBIT,GW-NILE,Failed,2,2581.61,EGP,0.0,0.8,-0.8
2024-07-04,SA189353734,CARD,GW-ORION,Failed,9,349.28,SAR,0.0,0.4,-0.4
2024-12-24,EG221032323,CARD,GW-NILE,Failed,4,5114.4,EGP,0.0,1.57,-1.57
2026-02-22,EG150005962,BNPL,GW-ATLAS,Success,2,882.32,EGP,37.67,32.55,5.12
2025-09-09,SA925677957,LDEBIT,GW-NIMBUS,Success,2,1469.51,SAR,17.59,6.95,10.64
2026-03-11,EG134531316,CARD,GW-NILE,Failed,7,12599.96,EGP,0.0,2.89,-2.89
2024-07-01,AE878919871,TOKEN,GW-NIMBUS,Failed,3,661.23,AED,0.0,0.17,-0.17
2025-10-28,EG331354329,BNPL,GW-NILE,Success,58,22105.83,EGP,761.55,660.01,101.54
2024-08-30,EG806758000,TOKEN,GW-NILE,Success,3,4426.84,EGP,125.66,63.48,62.18
2025-03-31,SA159383546,CARD,GW-NIMBUS,Failed,4,113.41,SAR,0.0,0.22,-0.22
2025-03-09,EG474518016,TOKEN,GW-ATLAS,Success,25,31682.44,EGP,832.86,570.42,262.44
2026-05-05,OM761036673,CARD,GW-NIMBUS,DECLINED,71,276.09,OMR,0.0,0.41,-0.41
2025-11-25,AE125858239,BNPL,GW-ATLAS,Failed,10,2315.07,AED,0.0,0.73,-0.73
2024-12-24,SA306273888,CARD,GW-NIMBUS,Refunded,3,314.99,SAR,0.0,1.69,-1.69
2026-06-28,EG215045135,TOKEN,GW-ATLAS,Approved,2,32324.75,EGP,513.61,496.36,17.25
2025-08-30,EG482640702,LDEBIT,GW-NILE,Success,12,27231.05,EGP,343.92,131.06,212.86
2024-07-25,OM954248664,TOKEN,GW-ATLAS,CAPTURED,2,18.02,OMR,0.49,0.33,0.16
2026-05-22,OM942971083,TOKEN,GW-NIMBUS,Success,1,9.48,OMR,0.27,0.16,0.11
2026-01-31,EG235283002,BANKTR,GW-NILE,Refunded,5,17516.5,EGP,0.0,37.89,-37.89
2025-11-20,EG853730833,CARD,GW-ATLAS,Failed,2,2029.93,EGP,0.0,2.04,-2.04
2025-06-06,EG552283131,LDEBIT,GW-NILE,Success,2,7847.73,EGP,97.34,35.27,62.07
2024-11-11,SA592705693,CARD,GW-ORION,Failed,1,956.94,SAR,0.0,0.04,-0.04
2025-03-05,SA407393102,CARD,GW-NIMBUS,Failed,2,88.96,SAR,0.0,0.11,-0.11
2025-11-30,AE787062785,TOKEN,GW-ORION,Failed,1,146.98,AED,0.0,0.04,-0.04
2025-12-11,SA856834042,LDEBIT,GW-NIMBUS,Failed,1,100.86,SAR,0.0,0.06,-0.06
2024-11-10,EG229215706,LDEBIT,GW-NILE,Success,3,919.68,EGP,18.95,8.85,10.1
2025-07-11,AE348507314,BNPL,GW-ATLAS,Refunded,1,1734.53,AED,0.0,0.55,-0.55
2024-09-11,AE389283318,CARD,GW-ORION,Failed,59,5587.28,AED,0.0,2.6,-2.6
2026-01-04,EG105351460,TOKEN,GW-NILE,Refunded,1,1103.39,EGP,0.0,7.58,-7.58
2026-06-17,AE338852002,CARD,GW-NIMBUS,Success,2,358.75,AED,9.12,5.32,3.8
2026-06-10,SA638552986,TOKEN,GW-ATLAS,Success,6,1459.14,SAR,38.23,23.73,14.5
2025-04-26,AE744794983,TOKEN,GW-NIMBUS,Success,8,1205.65,AED,30.41,18.79,11.62
2026-04-17,EG537155658,WALLET,GW-NILE,REVERSED,1,231.01,EGP,0.0,0.41,-0.41
2025-06-03,EG482640702,CARD,GW-ATLAS,Failed,4,9285.24,EGP,0.0,3.99,-3.99
2026-04-10,AE520409719,TOKEN,GW-ORION,Success,7,1533.01,AED,36.14,21.92,14.22
2024-10-10,EG699756627,WALLET,GW-NILE,Success,1,2769.65,EGP,58.25,24.14,34.11
2025-08-22,EG952454778,TOKEN,GW-NILE,Success,13,3731.4,EGP,155.13,81.09,74.04
2025-06-17,OM284198769,CARD,GW-NIMBUS,Approved,176,2672.96,OMR,49.24,40.48,8.76
2025-03-05,EG724883181,TOKEN,GW-NILE,Success,13,4246.3,EGP,160.9,87.54,73.36
2025-12-21,OM377214746,CARD,GW-NIMBUS,DECLINED,1,23.44,OMR,0.0,0.01,-0.01
2025-08-29,AE547591847,BNPL,GW-ATLAS,Success,3,335.86,AED,14.85,11.83,3.02
2026-02-14,SA512016562,LDEBIT,GW-NIMBUS,Success,39,1462.06,SAR,24.71,13.16,11.55
2025-04-27,SA776589285,CARD,GW-ORION,Failed,3,586.53,SAR,0.0,0.14,-0.14
2025-07-17,EG696983188,WALLET,GW-NILE,VOIDED,3,1006.1,EGP,0.0,1.2,-1.2
2024-12-15,SA972748866,TOKEN,GW-ORION,REFUND,2,396.32,SAR,0.0,1.12,-1.12
2025-02-06,SA205739809,TOKEN,GW-ATLAS,Success,9,334.05,SAR,11.88,7.55,4.33
2024-11-01,SA986462340,TOKEN,GW-ORION,APPROVED,25,931.14,SAR,31.94,17.96,13.98
2025-08-04,EG991914423,WALLET,GW-NILE,Success,18,12324.7,EGP,280.86,130.99,149.87
2025-11-23,SA712951009,LDEBIT,GW-NIMBUS,Failed,1,632.18,SAR,0.0,0.06,-0.06
2025-02-19,SA604765470,TOKEN,GW-NIMBUS,Failed,1,41.29,SAR,0.0,0.06,-0.06
2025-05-26,AE410140017,LDEBIT,GW-NIMBUS,Success,277,46278.75,AED,351.78,254.03,97.75
2025-09-22,EG352362522,CARD,GW-NILE,Failed,2,2622.42,EGP,0.0,0.81,-0.81
2024-07-12,AE235728700,CARD,GW-NIMBUS,Failed,1,228.24,AED,0.0,0.06,-0.06
2026-06-08,SA385404287,TOKEN,GW-ATLAS,Success,39,2074.3,SAR,61.13,42.19,18.94
2026-03-06,SA596495663,TOKEN,GW-NIMBUS,Success,19,1090.11,SAR,33.06,19.89,13.17
2026-02-18,OM107384993,LDEBIT,GW-NIMBUS,Failed,1,20.08,OMR,0.0,0.01,-0.01
2026-01-26,SA828250977,TOKEN,GW-ATLAS,SETTLED,1,379.01,SAR,9.78,6.01,3.77
2024-07-03,EG544696241,CARD,GW-NILE,Failed,1,6483.81,EGP,0.0,0.38,-0.38
2026-06-24,AE502481662,BANKTR,GW-NIMBUS,Voided,2,880.22,AED,0.0,0.11,-0.11
2024-08-05,EG728358410,WALLET,GW-NILE,Failed,1,1546.57,EGP,0.0,0.39,-0.39
2025-01-06,EG613159214,CARD,GW-ATLAS,Voided,1,944.1,EGP,0.0,0.98,-0.98
2024-11-01,EG181564804,LDEBIT,GW-NILE,Failed,188,89924.22,EGP,0.0,73.39,-73.39
2025-05-15,EG614572570,LDEBIT,GW-NILE,Voided,1,4738.2,EGP,0.0,0.4,-0.4
2024-08-10,AE346681166,CARD,GW-NIMBUS,Voided,4,578.64,AED,0.0,0.22,-0.22
2026-04-14,EG788681599,TOKEN,GW-NILE,Success,1,7960.68,EGP,187.11,103.02,84.09
2025-09-16,AE345303542,CARD,GW-ATLAS,CAPTURED,36,1635.92,AED,54.01,33.64,20.37
2025-04-21,SA407055199,CARD,GW-ORION,Failed,9,950.7,SAR,0.0,0.4,-0.4
2025-05-10,AE998528073,TOKEN,GW-NIMBUS,Success,3,518.32,AED,13.74,7.97,5.77
2025-01-21,SA796857151,TOKEN,GW-ORION,Success,1,1757.01,SAR,39.03,23.59,15.44
2025-11-18,SA331993666,LDEBIT,GW-NIMBUS,Success,296,50919.85,SAR,322.06,279.09,42.97
2026-06-07,AE609791679,TOKEN,GW-ORION,Captured,2,245.28,AED,7.05,3.7,3.35
2026-06-27,EG744743048,CARD,GW-NILE,Voided,1,1339.42,EGP,0.0,0.41,-0.41
2024-10-10,EG998632198,CARD,GW-NILE,Success,36,55314.43,EGP,1359.82,764.81,595.01
2025-12-08,AE642488904,CARD,GW-ATLAS,Refunded,3,4240.37,AED,0.0,1.65,-1.65
2025-02-23,EG680228975,CARD,GW-NILE,Voided,1,9103.02,EGP,0.0,0.39,-0.39
2025-07-24,EG193916126,LDEBIT,GW-NILE,REVERSED,1,283.41,EGP,0.0,0.4,-0.4
2025-04-18,SA818206797,LDEBIT,GW-NIMBUS,Success,6,718.6,SAR,8.9,4.25,4.65
2026-04-11,SA705652485,TOKEN,GW-NIMBUS,Success,151,18313.62,SAR,396.05,293.2,102.85
2024-09-25,EG799496821,WALLET,GW-NILE,Failed,12,9916.63,EGP,0.0,4.63,-4.63
2025-06-13,EG750576392,TOKEN,GW-NILE,Success,1,994.21,EGP,30.15,15.17,14.98
2025-08-16,SA891035844,TOKEN,GW-ORION,Success,25,4212.62,SAR,105.42,61.61,43.81
2025-09-03,EG998632198,WALLET,GW-NILE,Failed,3,4834.68,EGP,0.0,1.22,-1.22
2025-02-19,EG279421850,BANKTR,GW-NILE,Voided,5,15993.42,EGP,0.0,1.96,-1.96
2025-08-13,EG124719628,CARD,GW-NILE,Success,6,14630.84,EGP,380.54,193.49,187.05
2024-09-27,EG704826709,LDEBIT,GW-NILE,Success,3,2201.28,EGP,34.02,13.98,20.04
2026-01-08,SA375386305,CARD,GW-ORION,Success,4,995.66,SAR,25.89,13.66,12.23
2025-10-09,EG594214015,CARD,GW-ATLAS,Success,14,3786.12,EGP,167.37,107.36,60.01
2025-08-24,EG967183698,WALLET,GW-NILE,Success,1777,603234.93,EGP,8725.92,7962.4,763.52
2025-07-15,SA955449063,CARD,GW-ATLAS,Success,17,970.09,SAR,28.43,18.86,9.57
2026-05-10,EG680139391,LDEBIT,GW-NILE,Failed,3,1262.55,EGP,0.0,1.24,-1.24
2025-04-09,SA218399497,LDEBIT,GW-NIMBUS,Failed,1,39.09,SAR,0.0,0.06,-0.06
2026-03-03,SA434781636,CARD,GW-NIMBUS,SUCCESS,6,527.69,SAR,15.49,8.59,6.9
2026-02-07,EG407965941,WALLET,GW-NILE,Voided,1,1327.98,EGP,0.0,0.41,-0.41
2025-09-15,SA999694215,CARD,GW-NIMBUS,Success,48,8828.41,SAR,224.6,130.88,93.72
2026-06-21,EG389371308,LDEBIT,GW-NILE,Failed,1,1516.6,EGP,0.0,0.41,-0.41
2026-03-06,SA331993666,CARD,GW-ORION,Failed,57,9864.6,SAR,0.0,2.57,-2.57
2026-06-29,SA556781756,CARD,GW-NIMBUS,Success,34,1827.97,SAR,55.58,32.97,22.61
2025-12-02,AE761816465,LDEBIT,GW-NIMBUS,SUCCESS,10,1299.09,AED,16.18,7.5,8.68
2024-08-08,SA705652485,LDEBIT,GW-NIMBUS,Refunded,32,3802.31,SAR,0.0,18.0,-18.0
2024-10-22,EG629727686,CARD,GW-NILE,Success,13,5259.51,EGP,186.37,97.39,88.98
2026-04-10,EG276584921,WALLET,GW-NILE,Success,1,2325.7,EGP,42.24,20.63,21.61
2025-08-01,AE301462734,CARD,GW-ORION,Success,33,1337.1,AED,45.9,24.35,21.55
2025-05-05,SA416884588,TOKEN,GW-NIMBUS,Refunded,1,172.69,SAR,0.0,0.56,-0.56
2025-02-28,AE987618927,CARD,GW-ORION,Success,239,9900.25,AED,305.18,179.15,126.03
2024-08-19,EG373213017,LDEBIT,GW-NILE,Success,13,14158.15,EGP,181.28,79.38,101.9
2025-11-14,AE132301545,CARD,GW-NIMBUS,REFUNDED,2,345.89,AED,0.0,1.1,-1.1
2025-09-06,EG897740135,CARD,GW-ATLAS,Success,29,8512.1,EGP,334.63,233.41,101.22
2025-05-31,AE208762198,BNPL,GW-ATLAS,Success,4,1144.46,AED,48.75,39.85,8.9
2026-04-30,EG259754316,BNPL,GW-ATLAS,Success,13,4805.96,EGP,210.31,179.43,30.88
2025-01-05,SA416884588,CARD,GW-ORION,Success,40,8375.28,SAR,195.49,116.3,79.19
2025-05-14,EG799575469,LDEBIT,GW-NILE,Success,13,4314.97,EGP,83.77,40.14,43.63
2025-03-30,OM590437110,CARD,GW-NIMBUS,Success,1,13.21,OMR,0.35,0.2,0.15
2024-07-24,AE671906697,CARD,GW-ORION,Failed,304,19294.56,AED,0.0,13.4,-13.4
2025-10-28,SA722880043,CARD,GW-NIMBUS,Success,8,14026.0,SAR,317.88,191.3,126.58
2025-09-27,EG237932689,WALLET,GW-NILE,Success,3,1558.86,EGP,36.56,17.97,18.59
2025-12-11,EG468145711,WALLET,GW-NILE,Refunded,1,850.42,EGP,0.0,7.64,-7.64
2026-06-27,SA781674979,CARD,GW-NIMBUS,Failed,9,422.11,SAR,0.0,0.51,-0.51
2025-08-03,AE468236624,BNPL,GW-ATLAS,Success,1,1338.94,AED,62.13,46.35,15.78
2026-05-28,EG327394766,LDEBIT,GW-NILE,Voided,2,3237.34,EGP,0.0,0.82,-0.82
2024-10-17,SA474123129,LDEBIT,GW-NIMBUS,Success,34,2046.68,SAR,28.79,14.95,13.84
2025-06-15,EG982441707,WALLET,GW-NILE,Failed,1,392.2,EGP,0.0,0.4,-0.4
2025-12-23,SA267227056,TOKEN,GW-ORION,Failed,5,1433.77,SAR,0.0,0.22,-0.22
2024-10-09,EG537339465,LDEBIT,GW-NILE,Success,422,174930.64,EGP,2134.39,1426.4,707.99
2026-01-25,AE200431265,CARD,GW-ORION,Success,14,8862.04,AED,193.02,116.67,76.35
2025-12-15,AE836534480,TOKEN,GW-ORION,SETTLED,1,224.37,AED,5.79,3.2,2.59
2026-05-24,EG407965941,LDEBIT,GW-NILE,Success,1,855.77,EGP,11.88,5.27,6.61
2026-03-13,OM805525842,LDEBIT,GW-NIMBUS,Failed,2,28.67,OMR,0.0,0.01,-0.01
2026-03-04,EG623813968,WALLET,GW-NILE,Success,4,8482.11,EGP,166.58,75.93,90.65
2025-10-02,EG511253320,CARD,GW-NILE,DECLINED,6,1982.06,EGP,0.0,2.42,-2.42
2026-03-09,EG537339465,LDEBIT,GW-NILE,Failed,33,14400.58,EGP,0.0,13.62,-13.62
2026-01-04,EG486344028,CARD,GW-ATLAS,Success,103,33495.49,EGP,1296.64,873.41,423.23
2025-12-01,EG178731082,TOKEN,GW-ATLAS,Success,15,8798.1,EGP,284.69,189.53,95.16
2026-01-26,AE543834117,TOKEN,GW-ORION,Success,5,264.22,AED,8.23,4.61,3.62
2026-02-04,EG573406141,CARD,GW-NILE,Failed,1,831.52,EGP,0.0,0.41,-0.41
2025-11-20,SA695199900,TOKEN,GW-ATLAS,Success,2,334.03,SAR,8.41,5.61,2.8
2025-01-31,EG167120747,CARD,GW-ATLAS,Success,1,3569.14,EGP,94.27,55.66,38.61
