merchant_key,mid,merchant_name,country_code,segment,vertical,integration_type,account_manager,lifecycle_status,live_date,last_txn_date,gmv_last_3m,gmv_prior_3m,gmv_fy26,revenue_fy26,gp_fy26,leakage_fy26,success_last_3m,failed_last_3m,gmv_change_3m_pct,health_status,success_rate_last_3m,flag_negative_gp,flag_billing_leakage,flag_low_success_rate,flag_declining,flag_inactive,flag_never_transacted,alert_count,as_of_month
706,SA385404287,Palm Streaming,SA,Online,Digital Services,Hosted Checkout,Omar Al-Anazi,Active,2025-02-26,2026-06-30,304794.1995,291093.74679999996,1138588.3216,29042.4986,11226.866199999999,0.0076999999992039,22537.0,2266.0,0.0470654311561461,Stable,0.9086400838608233,0,0,0,0,0,0,0,202606
707,OM697006312,Royal Kitchen 707,OM,SME,Food & Beverage,Payment Links,Salim Al-Harthy,Live - never transacted,2025-02-23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
708,EG614572570,Royal Learning,EG,Online,Education,Direct API,Mai Ragab,Active,2025-03-25,2026-06-30,218216.43790000002,268853.97790000006,1032016.4844,24690.056999999997,10973.031299999999,-0.0040999999987433025,2259.0,316.0,-0.18834588349975842,Stable,0.8772815533980582,0,0,0,0,0,0,0,202606
709,SA732202482,Falcon Grill 709,SA,Online,Food & Beverage,Direct API,Turki Al-Shammari,Active,2025-05-15,2026-06-30,111210.9893,129762.5179,519382.39820000005,12450.476300000002,4917.150500000001,-0.010299999999915403,6580.0,659.0,-0.14296523295191088,Stable,0.9089653267025832,0,0,0,0,0,0,0,202606
710,EG470401998,Golden Hotels,EG,Online,Travel & Hospitality,E-commerce Plugin,Nadia Fouad,Churned,2025-03-17,2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
711,OM486301998,Silver Cafe 711,OM,SME,Food & Beverage,Payment Links,Salim Al-Harthy,Active,2025-02-27,2026-06-30,8078.933800000001,7439.6879,31990.8978,886.8399,330.19829999999996,0.1753000000000069,599.0,52.0,0.08592375225847859,Stable,0.9201228878648233,0,0,0,0,0,0,0,202606
712,SA461496308,Palm Express,SA,B2B,Logistics,Payment Links,Omar Al-Anazi,Live - never transacted,2025-02-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
713,AE244784158,Golden Stays,AE,Online,Travel & Hospitality,Direct API,Yousef Al-Marri,Live - never transacted,2025-05-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
714,SA407393102,Royal Bakery 714,SA,SME,Food & Beverage,Payment Links,Omar Al-Anazi,Active,2025-03-01,2026-06-30,49605.727900000005,58889.63500000001,251637.11550000004,7041.3998,2903.4215000000004,0.028699999999957898,4150.0,278.0,-0.15764925525519052,Stable,0.9372177055103884,0,0,0,0,0,0,0,202606
715,EG342246625,Palm Services,EG,SME,Professional Services,Payment Links,Hany Soliman,Active,2025-03-05,2026-06-29,5884.6469,5451.9439999999995,21650.5712,450.3461,227.2245,-0.00010000000001388553,108.0,11.0,0.07936671763319657,Stable,0.907563025210084,0,0,0,0,0,0,0,202606
716,AE548451543,Bright Bakery 716,AE,SME,Food & Beverage,Payment Links,Yousef Al-Marri,Active,2025-03-06,2026-06-30,54129.8379,56728.3786,214173.59479999996,5428.6073,2408.3062,-0.0173000000001478,3175.0,228.0,-0.045806715512225094,Stable,0.9330002938583603,0,0,0,0,0,0,0,202606
717,SA818206797,Silver Stores 717,SA,SME,Retail,POS Terminal,Omar Al-Anazi,Active,2025-03-16,2026-06-30,31843.0957,28179.9116,122711.73300000001,2595.4343999999996,1065.2727,0.001200000000068402,951.0,82.0,0.12999274632217095,Stable,0.920619554695063,0,0,0,0,0,0,0,202606
718,SA647753119,Cedar Boutique 718,SA,SME,Retail,POS Terminal,Omar Al-Anazi,Active,2025-03-16,2026-06-30,29366.0482,35915.7102,142991.27060000002,3302.8963,1461.4829,-0.0182000000000926,1013.0,76.0,-0.18236203498490194,Stable,0.9302112029384757,0,0,0,0,0,0,0,202606
719,AE581665247,Blue Legal,AE,SME,Professional Services,Payment Links,Layla Haddad,Live - never transacted,2025-03-15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
720,EG577212501,Silver Roastery 720,EG,SME,Food & Beverage,POS Terminal,Nadia Fouad,Active,2025-03-24,2026-06-30,4853.803,4823.1367,19531.265199999998,599.3194,247.0793,0.0011000000000010199,586.0,46.0,0.006358165216424379,Stable,0.9272151898734177,0,0,0,0,0,0,0,202606
721,AE132301545,Royal Online,AE,Online,E-commerce,Direct API,Yousef Al-Marri,Active,2025-06-08,2026-06-30,155605.1847,167476.55,646787.3004999999,15372.859699999999,5587.2242,-0.0275999999998929,3138.0,436.0,-0.07088374641106457,Stable,0.8780078343592613,0,0,0,0,0,0,0,202606
722,EG963669023,Amber Bakery 722,EG,SME,Food & Beverage,Hosted Checkout,Karim Ezzat,Live - never transacted,2025-04-04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
723,AE642764712,Amber Freight,AE,B2B,Logistics,Payment Links,Layla Haddad,Active,2025-03-23,2026-06-30,2096336.5639000002,2405591.0173,9370836.548,55563.526,16657.6328,0.017000000000734698,1261.0,66.0,-0.12855653815464543,Stable,0.9502637528259231,0,0,0,0,0,0,0,202606
724,SA174215481,Coral Shop 724,SA,Online,E-commerce,Direct API,Turki Al-Shammari,Active,2025-06-18,2026-06-30,129786.15900000001,123162.56,469976.8047,10076.4618,4543.427399999999,-0.028499999999950995,2051.0,199.0,0.05377932222259765,Stable,0.9115555555555556,0,0,0,0,0,0,0,202606
725,EG714930904,Sand Supply,EG,B2B,Distribution & Wholesale,Direct API,Nadia Fouad,Active,2025-06-08,2026-06-25,49352.715,73200.8729,247814.0328,1347.1222999999998,373.65239999999994,0.0003000000000169912,49.0,4.0,-0.32579062182194285,Declining,0.9245283018867925,0,0,0,1,0,0,1,202606
726,AE755938199,Metro Hotels,AE,Online,Travel & Hospitality,Direct API,Yousef Al-Marri,Active,2025-05-06,2026-06-30,352073.54429999995,290873.74559999997,1394847.8075,32670.848100000003,13343.4647,-0.024699999999711324,1078.0,141.0,0.21039987151043857,Growing,0.8843314191960624,0,0,0,0,0,0,0,202606
727,AE274153176,Metro Stays,AE,Online,Travel & Hospitality,Hosted Checkout,Yousef Al-Marri,Active,2025-04-20,2026-06-30,96202.79089999999,74827.84169999999,334775.0547,8186.5383,3324.8003,0.0237999999997099,281.0,35.0,0.28565502778626856,Growing,0.8892405063291139,0,0,0,0,0,0,0,202606
728,AE117482517,Palm Deals 728,AE,Online,E-commerce,Direct API,Yousef Al-Marri,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
729,AE248835332,Palm Online 729,AE,Online,E-commerce,Hosted Checkout,Yousef Al-Marri,Live - never transacted,2025-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
730,AE389040029,Golden Distribution,AE,B2B,Distribution & Wholesale,Payment Links,Yousef Al-Marri,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
731,EG144775218,Coral Freight,EG,B2B,Logistics,Direct API,Hany Soliman,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
732,SA447120771,Metro Legal,SA,SME,Professional Services,Payment Links,Omar Al-Anazi,Active,2025-03-28,2026-06-30,60267.4109,54899.741200000004,224840.4748,5325.568,2548.8834,-0.0244000000000706,1025.0,99.0,0.09777222228508425,Stable,0.9119217081850534,0,0,0,0,0,0,0,202606
733,EG546754192,Falcon Mart 733,EG,Enterprise,Retail,Direct API,Karim Ezzat,Churned,2025-05-28,2025-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
734,EG861848123,Amber Mart 734,EG,SME,Retail,Payment Links,Nadia Fouad,Active,2025-03-30,2026-06-30,21203.1883,20947.5729,85368.8473,2148.3532999999998,1083.8631,-0.001499999999964322,1198.0,162.0,0.012202626109490824,Stable,0.8808823529411764,0,0,0,0,0,0,0,202606
735,EG275445878,Pearl Market 735,EG,SME,Retail,POS Terminal,Hany Soliman,Active,2025-04-23,2026-06-30,7157.1305999999995,6455.3135,25411.2006,674.1853,327.4941,0.0016999999999994858,525.0,64.0,0.10871928993069031,Stable,0.8913412563667232,0,0,0,0,0,0,0,202606
736,SA289229597,Cedar Partners,SA,SME,Professional Services,Payment Links,Reem Al-Ghamdi,Active,2025-04-03,2026-06-30,118953.3575,119873.7517,485802.57840000006,10484.213699999998,4969.3796,0.004299999999830199,1168.0,132.0,-0.007678029484748288,Stable,0.8984615384615384,0,0,0,0,0,0,0,202606
737,AE295967621,Crescent Basket 737,AE,Online,E-commerce,E-commerce Plugin,Layla Haddad,Active,2025-04-03,2026-06-30,15822.9866,18557.5027,73143.2361,1800.4482000000003,723.7563,-0.009599999999977495,310.0,54.0,-0.14735366844376105,Stable,0.8516483516483516,0,0,0,0,0,0,0,202606
738,SA596495663,Nova Cloud,SA,Online,Digital Services,Direct API,Omar Al-Anazi,Active,2025-06-13,2026-06-30,94582.7624,90065.976,313594.816,9702.9949,4035.5224000000003,0.001100000000008301,7141.0,794.0,0.050149752443697626,Stable,0.8999369880277253,0,0,0,0,0,0,0,202606
739,SA886598559,Cedar Online 739,SA,Online,E-commerce,Direct API,Turki Al-Shammari,Active,2025-05-11,2026-06-30,362101.005,367341.1301,1480685.9273999997,31667.8322,12995.302200000002,-0.0087999999991551,8276.0,810.0,-0.014265010560003188,Stable,0.9108518600044023,0,0,0,0,0,0,0,202606
740,SA848487072,Zenith Journeys,SA,Enterprise,Travel & Hospitality,Direct API,Turki Al-Shammari,Active,2025-06-12,2026-05-31,465680.1115,638379.2051,2522586.2686,45226.3922,17378.582,0.047800000001188496,2052.0,112.0,-0.2705274423419655,Declining,0.9482439926062847,0,0,0,1,0,0,1,202606
741,EG771551439,Crescent Supply,EG,B2B,Unclassified,Direct API,Nadia Fouad,Active,2025-07-24,2026-06-30,373106.4485,346494.5542,1167298.6827000002,6665.7698,2454.2059,9.999999982906479e-05,280.0,10.0,0.076803210836726,Stable,0.9655172413793104,0,0,0,0,0,0,0,202606
742,SA552501231,Nova Hotels,SA,Online,Travel & Hospitality,Direct API,Reem Al-Ghamdi,Active,2025-07-03,2026-06-30,94921.41870000001,92850.9523,415519.2502,8718.4108,3012.568,0.012799999999969999,363.0,39.0,0.022298817068783092,Stable,0.9029850746268657,0,0,0,0,0,0,0,202606
743,SA696833214,Crescent Shop 743,SA,Online,E-commerce,Direct API,Omar Al-Anazi,Active,2025-06-12,2026-06-30,74779.61050000001,74290.1627,278346.0349,5666.418900000001,1913.1875999999997,-0.0160999999999941,1693.0,177.0,0.0065883258591922424,Stable,0.9053475935828877,0,0,0,0,0,0,0,202606
744,AE655884055,Silver Schools,AE,Online,Education,Direct API,Layla Haddad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
745,EG154810799,Amber Outlet 745,EG,SME,Retail,POS Terminal,Karim Ezzat,Active,2025-04-27,2026-06-30,3030.2255000000005,3361.5872,12620.362799999999,314.8515,123.9028,-0.0013000000000003668,231.0,23.0,-0.0985729895687369,Stable,0.9094488188976378,0,0,0,0,0,0,0,202606
746,SA200244788,Cedar Games,SA,Online,Digital Services,Direct API,Reem Al-Ghamdi,Active,2025-07-11,2026-06-30,72847.12030000001,74824.6982,264600.39410000003,8022.348300000001,3476.6531000000004,0.0102999999998872,4535.0,579.0,-0.026429480473333728,Stable,0.8867813844348846,0,0,0,0,0,0,0,202606
747,AE107661633,Silver Basket 747,AE,Online,E-commerce,Direct API,Layla Haddad,Active,2025-07-03,2026-06-30,110579.5944,105076.6043,376405.6441,11237.319999999998,4322.3997,0.0182999999997547,2876.0,365.0,0.05237122132619197,Stable,0.8873804381363777,0,0,0,0,0,0,0,202606
748,AE595956042,Metro Shop 748,AE,Online,E-commerce,Direct API,Yousef Al-Marri,Active,2025-07-16,2026-06-30,399540.7537,398077.6557,1388884.1393999998,39879.0547,16321.240099999999,-0.0311000000005491,5185.0,752.0,0.0036754085014573654,Stable,0.8733367020380663,0,0,0,0,0,0,0,202606
749,EG788681599,Amber EdTech,EG,Online,Education,Direct API,Mai Ragab,Active,2025-07-18,2026-06-30,32491.273400000002,42673.904299999995,128111.31340000001,3010.0428000000006,1127.5171,-0.002099999999899298,283.0,38.0,-0.23861493498264216,Stable,0.881619937694704,0,0,0,0,0,0,0,202606
750,EG711763863,Cedar Roastery 750,EG,SME,Food & Beverage,POS Terminal,Mai Ragab,Churned,2025-05-08,2025-11-30,0.0,0.0,17797.8839,527.1232,207.3603,-0.0009000000000015001,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
751,SA382289892,Cedar Online 751,SA,Online,E-commerce,Direct API,Omar Al-Anazi,Active,2025-05-15,2026-06-30,324470.1756,332927.35919999995,1340068.6186999998,19031.451100000002,3024.4021000000002,11157.096,5907.0,709.0,-0.025402489060442266,Stable,0.8928355501813785,0,1,0,0,0,0,1,202606
752,SA393227273,Prime Kitchen 752,SA,Enterprise,Food & Beverage,POS Terminal,Reem Al-Ghamdi,Live - never transacted,2025-05-12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
753,EG166348157,Swift Services,EG,SME,Professional Services,Payment Links,Karim Ezzat,Live - never transacted,2025-04-25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
754,EG244579582,Silver Distribution,EG,B2B,Distribution & Wholesale,Direct API,Mai Ragab,Active,2025-07-10,2026-06-29,1241689.963,1149545.2310000001,3730005.9150000005,21040.629500000003,7570.321299999999,-0.0011999999993575264,1188.0,32.0,0.08015755232166226,Stable,0.9737704918032787,0,0,0,0,0,0,0,202606
755,SA901680809,Crescent Academy,SA,SME,Education,Payment Links,Omar Al-Anazi,Active,2025-04-26,2026-06-29,68850.0135,90340.09349999999,353927.5393,7102.5162,3008.4781000000003,-0.0169999999997115,434.0,41.0,-0.23787976265488356,Stable,0.9136842105263158,0,0,0,0,0,0,0,202606
756,SA241226283,Crescent Legal,SA,B2B,Professional Services,Direct API,Omar Al-Anazi,Active,2025-06-15,2026-06-29,342985.61340000003,349145.19419999997,1324191.7596,9909.346300000001,2445.215,0.022300000000086497,2180.0,76.0,-0.017641889111816217,Stable,0.9663120567375887,0,0,0,0,0,0,0,202606
757,AE467155530,Cedar EdTech,AE,SME,Education,Hosted Checkout,Layla Haddad,Active,2025-05-19,2026-06-28,36946.8153,38645.3124,174118.86149999997,4740.5417,1865.0104000000001,0.011399999999923704,157.0,22.0,-0.04395092171644601,Stable,0.8770949720670391,0,0,0,0,0,0,0,202606
758,SA227757131,Zenith Grill 758,SA,SME,Food & Beverage,Payment Links,Omar Al-Anazi,Live - never transacted,2025-05-02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
759,AE518894994,Nova Cafe 759,AE,Enterprise,Food & Beverage,Payment Links,Layla Haddad,Active,2025-04-29,2026-06-30,1092085.3586,1066714.9755,3906267.0387,74536.14009999999,14407.6138,-0.024499999999534297,72843.0,5159.0,0.02378365700557279,Stable,0.9338606702392246,0,0,0,0,0,0,0,202606
760,OM371938797,Cedar Bakery 760,OM,Enterprise,Food & Beverage,Direct API,Salim Al-Harthy,Active,2025-08-19,2026-06-30,1705249.8828000003,1887865.4881000002,5693163.5628,95187.2311,-656.8581000000004,0.26990000000182585,85168.0,9172.0,-0.09673125890117802,Stable,0.9027771888912445,1,0,0,0,0,0,1,202606
761,SA726680999,Silver Roastery 761,SA,SME,Food & Beverage,POS Terminal,Omar Al-Anazi,Active,2025-06-02,2026-06-30,33848.22410000001,31880.941600000002,116641.73070000001,3078.0072999999998,1396.9573999999998,-0.0037000000001229973,2455.0,219.0,0.061707164257658084,Stable,0.9181002243829469,0,0,0,0,0,0,0,202606
762,AE201707915,Nova Roastery 762,AE,SME,Food & Beverage,Payment Links,Layla Haddad,Active,2025-05-09,2026-06-29,74620.0358,87508.4688,329386.48099999997,8753.6012,4018.8301,0.0257999999998899,4577.0,332.0,-0.14728212225329218,Stable,0.9323691179466287,0,0,0,0,0,0,0,202606
763,EG292925935,Bright Basket 763,EG,Online,E-commerce,Direct API,Karim Ezzat,Active,2025-06-10,2026-06-30,25296.8324,27462.3935,105431.15500000001,2995.821,999.7594,0.0008000000000550002,1300.0,149.0,-0.07885551199315526,Stable,0.8971704623878537,0,0,0,0,0,0,0,202606
764,OM436896345,Sand Cafe 764,OM,SME,Food & Beverage,POS Terminal,Salim Al-Harthy,Active,2025-06-05,2026-06-30,67883.9529,71069.389,262790.3524,7568.4265000000005,2501.5501000000004,0.1462000000000786,7941.0,532.0,-0.04482149269638426,Stable,0.9372123214917975,0,0,0,0,0,0,0,202606
765,SA806929470,Nova Learning,SA,SME,Education,POS Terminal,Turki Al-Shammari,Active,2025-05-18,2026-06-30,134084.4212,135765.80800000002,534638.8082000001,10844.182600000002,4962.5535,0.017399999999952204,998.0,92.0,-0.012384464282789134,Stable,0.9155963302752294,0,0,0,0,0,0,0,202606
766,SA561553381,Pearl Legal,SA,SME,Professional Services,Hosted Checkout,Omar Al-Anazi,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
767,EG422365719,Pearl Partners,EG,SME,Professional Services,POS Terminal,Karim Ezzat,Active,2025-05-28,2026-06-30,12742.177899999999,14900.1032,59315.639500000005,1332.8938000000003,630.3666,1.4199470592390906e-14,270.0,24.0,-0.14482619825076118,Stable,0.9183673469387755,0,0,0,0,0,0,0,202606
768,EG576244470,Bright Games,EG,Online,Digital Services,Direct API,Mai Ragab,Churned,2025-06-07,2025-08-31,0.0,0.0,1771.7051000000001,58.954499999999996,26.9941,0.0004000000000061,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
769,SA419800769,Metro Roastery 769,SA,SME,Food & Beverage,Hosted Checkout,Turki Al-Shammari,Active,2025-06-02,2026-06-30,46154.6127,47629.8779,219802.44770000002,6334.3554,2589.4318000000003,0.019900000000120398,2970.0,299.0,-0.030973524708531777,Stable,0.9085347200978893,0,0,0,0,0,0,0,202606
770,OM688926128,Palm Net,OM,Enterprise,Telecom & Utilities,Hosted Checkout,Salim Al-Harthy,Active,2025-06-06,2026-06-30,1022758.2580000001,1152376.7232,4703416.022299999,86105.4368,16002.4025,0.15900000000237943,37183.0,3929.0,-0.1124792462312725,Stable,0.9044317960692742,0,0,0,0,0,0,0,202606
771,AE333118951,Metro Market 771,AE,SME,Retail,POS Terminal,Layla Haddad,Active,2025-05-30,2026-06-30,8446.5401,9348.933799999999,39736.0185,1012.1966,446.09400000000005,-0.0006000000000341988,317.0,22.0,-0.09652370198620926,Stable,0.9351032448377581,0,0,0,0,0,0,0,202606
772,OM377293460,Sand Basket 772,OM,Online,E-commerce,E-commerce Plugin,Salim Al-Harthy,Active,2025-05-28,2026-06-30,46239.193499999994,54492.327300000004,243670.42750000002,5417.6078,1875.1735999999999,-0.1310999999998896,959.0,111.0,-0.15145497006511613,Stable,0.8962616822429906,0,0,0,0,0,0,0,202606
773,SA396263603,Green Online 773,SA,Online,E-commerce,Direct API,Omar Al-Anazi,Live - never transacted,2025-08-30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
774,AE545364971,Prime Market 774,AE,SME,Retail,POS Terminal,Layla Haddad,Active,2025-05-24,2026-06-28,14538.9055,19753.7976,73307.46100000001,1757.9900000000002,780.7484000000001,0.004399999999947201,451.0,32.0,-0.26399440783983735,Declining,0.9337474120082816,0,0,0,1,0,0,1,202606
775,EG723843125,Amber Digital,EG,Online,Digital Services,Direct API,Nadia Fouad,Active,2025-06-14,2026-06-30,310177.38340000005,307508.7007,1187131.2344,42541.8739,17656.6639,-0.005200000001422851,57627.0,7402.0,0.008678397371928616,Stable,0.8861738608928325,0,0,0,0,0,0,0,202606
776,EG271950140,Zenith Boutique 776,EG,SME,Retail,Payment Links,Karim Ezzat,Active,2025-05-15,2026-06-30,6236.4160999999995,5719.061,23237.8528,645.8011,319.89470000000006,9.999999999610001e-05,553.0,59.0,0.09046154604750671,Stable,0.9035947712418301,0,0,0,0,0,0,0,202606
777,AE786280232,Blue Freight,AE,B2B,Logistics,Payment Links,Yousef Al-Marri,Dormant,2025-05-18,2026-05-28,219655.0471,407618.25769999996,1448320.5292,8180.470400000001,2529.9105,-0.017600000000129304,276.0,15.0,-0.46112559251047497,Dormant,0.9484536082474226,0,0,0,0,1,0,1,202606
778,EG144615489,Prime Grill 778,EG,SME,Food & Beverage,POS Terminal,Mai Ragab,Active,2025-06-08,2026-06-29,21868.7331,21816.1309,77417.95019999999,2803.0758,1029.6082000000001,0.0022999999999909998,4687.0,490.0,0.002411160816788149,Stable,0.905350589144292,0,0,0,0,0,0,0,202606
779,SA605409640,Pearl Stores 779,SA,SME,Retail,Payment Links,Omar Al-Anazi,Active,2025-05-13,2026-06-30,36686.3391,38389.2747,142166.6274,3193.3056,1288.5338000000002,-0.0013000000000146002,1222.0,125.0,-0.04435967111407823,Stable,0.9072011878247959,0,0,0,0,0,0,0,202606
780,EG740706106,Urban Travel,EG,Online,Travel & Hospitality,Direct API,Karim Ezzat,Active,2025-08-12,2026-06-30,77887.3637,54238.7572,212009.4466,5025.702300000001,2156.8908,-0.001499999999836585,435.0,51.0,0.43600937264838363,Growing,0.8950617283950617,0,0,0,0,0,0,0,202606
781,AE273918504,Palm Apps,AE,Online,Digital Services,E-commerce Plugin,Layla Haddad,Active,2025-05-27,2026-06-30,21452.7189,21538.1051,84389.35359999999,2648.6036,934.6468,-0.0004999999999598,1501.0,199.0,-0.0039644248926987,Stable,0.8829411764705882,0,0,0,0,0,0,0,202606
782,OM221133708,Bright Outlet 782,OM,SME,Retail,POS Terminal,Salim Al-Harthy,Active,2025-06-22,2026-06-30,25804.760000000002,25703.1732,97885.30640000002,2232.2238,793.2494000000002,0.09000000000001769,1208.0,135.0,0.003952305779894949,Stable,0.8994787788533135,0,0,0,0,0,0,0,202606
783,SA382347763,Coral Online 783,SA,Online,E-commerce,Direct API,Turki Al-Shammari,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
784,AE145480560,Bright Cloud,AE,Online,Unclassified,Direct API,Layla Haddad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
785,OM433175041,Sand Labs,OM,SME,Healthcare,Direct API,Salim Al-Harthy,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
786,AE913123490,Metro Advisory,AE,SME,Professional Services,Payment Links,Yousef Al-Marri,Live - never transacted,2025-06-03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
787,AE292707167,Zenith Online 787,AE,Enterprise,E-commerce,POS Terminal,Layla Haddad,Live - never transacted,2025-06-24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
