merchant_id,payment_method,mdr_pct,fixed_fee_usd,effective_from,merchant_key
M01008,TOKEN,0.02543,0.105,2026-02-19,1008
M01009,BANKTR,0.00216,0.42,2026-02-20,1009
M01009,CARD,0.01623,0.07,2026-02-20,1009
M01010,CARD,0.02282,0.1,2026-02-20,1010
M01010,TOKEN,0.02332,0.1,2026-02-20,1010
M01011,CARD,0.02474,0.105,2026-02-22,1011
M01011,LDEBIT,0.0121,0.053,2026-02-22,1011
M01011,TOKEN,0.02529,0.105,2026-02-22,1011
M01012,CARD,0.02214,0.1,2026-02-22,1012
M01012,TOKEN,0.02264,0.1,2026-02-22,1012
M01013,BANKTR,0.00211,0.42,2026-02-22,1013
M01013,CARD,0.01584,0.07,2026-02-22,1013
M01014,BANKTR,0.0022,0.42,2026-02-26,1014
M01014,CARD,0.01654,0.07,2026-02-26,1014
M01015,CARD,0.02346,0.1,2026-02-26,1015
M01015,TOKEN,0.02398,0.1,2026-02-26,1015
M01015,BNPL,0.04692,0.0,2026-02-26,1015
M01016,CARD,0.02336,0.1,2026-02-28,1016
M01016,TOKEN,0.02388,0.1,2026-02-28,1016
M01016,LDEBIT,0.01142,0.05,2026-02-28,1016
M01017,BANKTR,0.00204,0.42,2026-03-01,1017
M01017,CARD,0.01529,0.07,2026-03-01,1017
M01018,CARD,0.02462,0.105,2026-03-02,1018
M01018,LDEBIT,0.01204,0.053,2026-03-02,1018
M01018,WALLET,0.0197,0.053,2026-03-02,1018
M01019,CARD,0.02314,0.105,2026-03-02,1019
M01019,LDEBIT,0.01131,0.053,2026-03-02,1019
M01019,TOKEN,0.02365,0.105,2026-03-02,1019
M01020,CARD,0.02152,0.1,2026-03-03,1020
M01020,TOKEN,0.022,0.1,2026-03-03,1020
M01021,CARD,0.02247,0.1,2026-03-03,1021
M01021,TOKEN,0.02297,0.1,2026-03-03,1021
M01021,LDEBIT,0.01099,0.05,2026-03-03,1021
M01021,WALLET,0.01798,0.05,2026-03-03,1021
M01022,CARD,0.02372,0.105,2026-03-03,1022
M01022,LDEBIT,0.0116,0.053,2026-03-03,1022
M01022,WALLET,0.01897,0.053,2026-03-03,1022
M01023,CARD,0.02196,0.1,2026-03-04,1023
M01023,TOKEN,0.02244,0.1,2026-03-04,1023
M01024,CARD,0.02221,0.105,2026-03-05,1024
M01024,LDEBIT,0.01086,0.053,2026-03-05,1024
M01024,TOKEN,0.02271,0.105,2026-03-05,1024
M01024,WALLET,0.01777,0.053,2026-03-05,1024
M01025,CARD,0.02385,0.105,2026-03-07,1025
M01025,LDEBIT,0.01166,0.053,2026-03-07,1025
M01026,CARD,0.02169,0.105,2026-03-07,1026
M01026,TOKEN,0.02217,0.105,2026-03-07,1026
M01026,LDEBIT,0.0106,0.053,2026-03-07,1026
M01026,WALLET,0.01735,0.053,2026-03-07,1026
M01027,BANKTR,0.00205,0.42,2026-03-08,1027
M01027,CARD,0.01534,0.07,2026-03-08,1027
M01028,CARD,0.02248,0.105,2026-03-08,1028
M01028,LDEBIT,0.01099,0.053,2026-03-08,1028
M01028,TOKEN,0.02298,0.105,2026-03-08,1028
M01029,CARD,0.02375,0.105,2026-03-08,1029
M01029,LDEBIT,0.01161,0.053,2026-03-08,1029
M01029,TOKEN,0.02428,0.105,2026-03-08,1029
M01029,WALLET,0.019,0.053,2026-03-08,1029
M01030,BANKTR,0.00233,0.42,2026-03-08,1030
M01030,CARD,0.01744,0.07,2026-03-08,1030
M01031,CARD,0.02369,0.1,2026-03-11,1031
M01031,TOKEN,0.02422,0.1,2026-03-11,1031
M01031,LDEBIT,0.01158,0.05,2026-03-11,1031
M01031,WALLET,0.01895,0.05,2026-03-11,1031
M01032,CARD,0.02508,0.105,2026-03-12,1032
M01032,LDEBIT,0.01226,0.053,2026-03-12,1032
M01032,TOKEN,0.02564,0.105,2026-03-12,1032
M01033,CARD,0.02234,0.105,2026-03-13,1033
M01033,LDEBIT,0.01092,0.053,2026-03-13,1033
M01033,WALLET,0.01787,0.053,2026-03-13,1033
M01034,CARD,0.02405,0.105,2026-03-13,1034
M01034,LDEBIT,0.01176,0.053,2026-03-13,1034
M01034,TOKEN,0.02458,0.105,2026-03-13,1034
M01035,CARD,0.01801,0.072,2026-03-13,1035
M01035,TOKEN,0.01841,0.072,2026-03-13,1035
M01035,LDEBIT,0.00881,0.036,2026-03-13,1035
M01035,WALLET,0.01441,0.036,2026-03-13,1035
M01036,CARD,0.02354,0.105,2026-03-14,1036
M01036,LDEBIT,0.01151,0.053,2026-03-14,1036
M01036,TOKEN,0.02406,0.105,2026-03-14,1036
M01036,WALLET,0.01883,0.053,2026-03-14,1036
M01037,CARD,0.02427,0.105,2026-03-15,1037
M01037,LDEBIT,0.01186,0.053,2026-03-15,1037
M01038,CARD,0.02299,0.105,2026-03-16,1038
M01038,LDEBIT,0.01124,0.053,2026-03-16,1038
M01038,TOKEN,0.0235,0.105,2026-03-16,1038
M01038,WALLET,0.01839,0.053,2026-03-16,1038
M01039,CARD,0.02292,0.105,2026-03-16,1039
M01039,LDEBIT,0.01121,0.053,2026-03-16,1039
M01039,TOKEN,0.02343,0.105,2026-03-16,1039
M01040,CARD,0.02208,0.105,2026-03-17,1040
M01040,TOKEN,0.02257,0.105,2026-03-17,1040
M01040,LDEBIT,0.01079,0.053,2026-03-17,1040
M01040,WALLET,0.01766,0.053,2026-03-17,1040
M01040,BNPL,0.04415,0.0,2026-03-17,1040
M01041,CARD,0.02274,0.1,2026-03-17,1041
M01041,TOKEN,0.02325,0.1,2026-03-17,1041
M01041,LDEBIT,0.01112,0.05,2026-03-17,1041
M01042,CARD,0.02327,0.105,2026-03-17,1042
M01042,LDEBIT,0.01138,0.053,2026-03-17,1042
M01042,TOKEN,0.02379,0.105,2026-03-17,1042
M01043,CARD,0.01592,0.07,2026-03-18,1043
M01043,LDEBIT,0.00778,0.035,2026-03-18,1043
M01044,CARD,0.02207,0.1,2026-03-19,1044
M01044,TOKEN,0.02256,0.1,2026-03-19,1044
M01044,BNPL,0.04413,0.0,2026-03-19,1044
M01045,BANKTR,0.00205,0.42,2026-03-20,1045
M01045,CARD,0.01541,0.07,2026-03-20,1045
M01046,CARD,0.02333,0.1,2026-03-20,1046
M01046,TOKEN,0.02385,0.1,2026-03-20,1046
M01047,CARD,0.02198,0.1,2026-03-20,1047
M01047,TOKEN,0.02247,0.1,2026-03-20,1047
M01048,CARD,0.02368,0.105,2026-03-21,1048
M01048,LDEBIT,0.01158,0.053,2026-03-21,1048
M01048,TOKEN,0.02421,0.105,2026-03-21,1048
M01049,CARD,0.02399,0.105,2026-03-21,1049
M01049,LDEBIT,0.01173,0.053,2026-03-21,1049
M01050,CARD,0.0244,0.105,2026-03-22,1050
M01050,TOKEN,0.02495,0.105,2026-03-22,1050
M01050,LDEBIT,0.01193,0.053,2026-03-22,1050
M01050,WALLET,0.01952,0.053,2026-03-22,1050
M01050,BNPL,0.04881,0.0,2026-03-22,1050
M01051,CARD,0.01532,0.072,2026-03-24,1051
M01051,TOKEN,0.01566,0.072,2026-03-24,1051
M01051,LDEBIT,0.00749,0.036,2026-03-24,1051
M01051,WALLET,0.01226,0.036,2026-03-24,1051
M01051,BNPL,0.03064,0.0,2026-03-24,1051
M01052,BANKTR,0.00206,0.42,2026-03-25,1052
M01052,CARD,0.01545,0.07,2026-03-25,1052
M01053,CARD,0.02223,0.105,2026-03-26,1053
M01053,LDEBIT,0.01087,0.053,2026-03-26,1053
M01053,TOKEN,0.02273,0.105,2026-03-26,1053
M01053,WALLET,0.01779,0.053,2026-03-26,1053
M01054,CARD,0.02275,0.105,2026-03-27,1054
M01054,LDEBIT,0.01112,0.053,2026-03-27,1054
M01054,WALLET,0.0182,0.053,2026-03-27,1054
M01055,CARD,0.02326,0.105,2026-03-28,1055
M01055,LDEBIT,0.01137,0.053,2026-03-28,1055
M01055,TOKEN,0.02377,0.105,2026-03-28,1055
M01055,WALLET,0.0186,0.053,2026-03-28,1055
M01056,CARD,0.02388,0.105,2026-03-30,1056
M01056,TOKEN,0.02441,0.105,2026-03-30,1056
M01056,LDEBIT,0.01167,0.053,2026-03-30,1056
M01056,BNPL,0.04776,0.0,2026-03-30,1056
M01057,CARD,0.02366,0.1,2026-03-30,1143
M01057,TOKEN,0.02419,0.1,2026-03-30,1143
M01057,LDEBIT,0.01157,0.05,2026-03-30,1143
M01058,CARD,0.02458,0.105,2026-03-30,1057
M01058,LDEBIT,0.01202,0.053,2026-03-30,1057
M01058,TOKEN,0.02512,0.105,2026-03-30,1057
M01059,CARD,0.02376,0.105,2026-04-01,1058
M01059,LDEBIT,0.01162,0.053,2026-04-01,1058
M01060,CARD,0.02327,0.105,2026-04-01,1059
M01060,LDEBIT,0.01138,0.053,2026-04-01,1059
M01061,CARD,0.02407,0.105,2026-04-02,1060
M01061,LDEBIT,0.01177,0.053,2026-04-02,1060
M01061,WALLET,0.01926,0.053,2026-04-02,1060
M01062,CARD,0.02064,0.105,2026-04-02,1061
M01062,LDEBIT,0.01009,0.053,2026-04-02,1061
M01063,CARD,0.02393,0.105,2026-04-04,1062
M01063,LDEBIT,0.0117,0.053,2026-04-04,1062
M01063,WALLET,0.01914,0.053,2026-04-04,1062
M01064,CARD,0.02342,0.105,2026-04-04,1063
M01064,LDEBIT,0.01145,0.053,2026-04-04,1063
M01064,TOKEN,0.02394,0.105,2026-04-04,1063
M01065,CARD,0.02438,0.105,2026-04-04,1064
M01065,LDEBIT,0.01192,0.053,2026-04-04,1064
M01065,WALLET,0.01951,0.053,2026-04-04,1064
M01066,CARD,0.02027,0.1,2026-04-05,1065
M01066,TOKEN,0.02072,0.1,2026-04-05,1065
M01066,LDEBIT,0.00991,0.05,2026-04-05,1065
M01066,BNPL,0.04054,0.0,2026-04-05,1065
M01067,BANKTR,0.00211,0.42,2026-04-08,1066
M01067,CARD,0.01581,0.07,2026-04-08,1066
M01068,CARD,0.02455,0.105,2026-04-09,1067
M01068,LDEBIT,0.012,0.053,2026-04-09,1067
M01068,WALLET,0.01964,0.053,2026-04-09,1067
M01069,CARD,0.02371,0.1,2026-04-10,1068
M01069,TOKEN,0.02424,0.1,2026-04-10,1068
M01070,CARD,0.02303,0.1,2026-04-11,1069
M01070,TOKEN,0.02354,0.1,2026-04-11,1069
M01070,LDEBIT,0.01126,0.05,2026-04-11,1069
M01070,WALLET,0.01842,0.05,2026-04-11,1069
M01071,CARD,0.02338,0.105,2026-04-12,1070
M01071,LDEBIT,0.01143,0.053,2026-04-12,1070
M01071,TOKEN,0.0239,0.105,2026-04-12,1070
M01072,CARD,0.02339,0.105,2026-04-12,1071
M01072,LDEBIT,0.01144,0.053,2026-04-12,1071
M01072,TOKEN,0.02391,0.105,2026-04-12,1071
M01073,CARD,0.0229,0.105,2026-04-15,1072
M01073,LDEBIT,0.01119,0.053,2026-04-15,1072
M01073,TOKEN,0.0234,0.105,2026-04-15,1072
M01074,CARD,0.01368,0.072,2026-04-17,1073
M01074,LDEBIT,0.00669,0.036,2026-04-17,1073
M01074,TOKEN,0.01398,0.072,2026-04-17,1073
M01075,CARD,0.02304,0.105,2026-04-17,1074
M01075,LDEBIT,0.01127,0.053,2026-04-17,1074
M01075,TOKEN,0.02355,0.105,2026-04-17,1074
M01076,BANKTR,0.00199,0.42,2026-04-18,1075
M01076,CARD,0.01495,0.07,2026-04-18,1075
M01077,CARD,0.02355,0.1,2026-04-21,1076
M01077,TOKEN,0.02408,0.1,2026-04-21,1076
M01077,LDEBIT,0.01151,0.05,2026-04-21,1076
M01078,CARD,0.02214,0.1,2026-04-22,1077
M01078,TOKEN,0.02263,0.1,2026-04-22,1077
M01079,CARD,0.02396,0.105,2026-04-22,1078
M01079,LDEBIT,0.01171,0.053,2026-04-22,1078
M01079,TOKEN,0.02449,0.105,2026-04-22,1078
M01080,CARD,0.02264,0.1,2026-04-26,1079
M01080,TOKEN,0.02314,0.1,2026-04-26,1079
M01080,LDEBIT,0.01107,0.05,2026-04-26,1079
M01080,WALLET,0.01811,0.05,2026-04-26,1079
M01081,CARD,0.02393,0.105,2026-04-26,1080
M01081,TOKEN,0.02447,0.105,2026-04-26,1080
M01081,BNPL,0.04787,0.0,2026-04-26,1080
M01082,CARD,0.0235,0.105,2026-04-26,1081
M01082,LDEBIT,0.01149,0.053,2026-04-26,1081
M01082,TOKEN,0.02403,0.105,2026-04-26,1081
M01082,WALLET,0.0188,0.053,2026-04-26,1081
M01083,CARD,0.02316,0.105,2026-04-27,1082
M01083,LDEBIT,0.01132,0.053,2026-04-27,1082
M01083,TOKEN,0.02368,0.105,2026-04-27,1082
M01084,BANKTR,0.00202,0.42,2026-04-27,1083
M01084,CARD,0.01516,0.07,2026-04-27,1083
M01085,BANKTR,0.00206,0.42,2026-04-27,1084
M01085,CARD,0.01545,0.07,2026-04-27,1084
M01086,CARD,0.0222,0.1,2026-04-28,1085
M01086,TOKEN,0.0227,0.1,2026-04-28,1085
M01086,LDEBIT,0.01086,0.05,2026-04-28,1085
M01086,WALLET,0.01776,0.05,2026-04-28,1085
M01087,CARD,0.02193,0.1,2026-04-29,1086
M01087,TOKEN,0.02242,0.1,2026-04-29,1086
M01087,LDEBIT,0.01072,0.05,2026-04-29,1086
M01088,CARD,0.01437,0.072,2026-04-30,1087
M01088,LDEBIT,0.00703,0.036,2026-04-30,1087
M01089,CARD,0.02136,0.1,2026-04-30,1088
M01089,TOKEN,0.02183,0.1,2026-04-30,1088
M01089,LDEBIT,0.01044,0.05,2026-04-30,1088
M01089,WALLET,0.01709,0.05,2026-04-30,1088
M01090,CARD,0.02256,0.105,2026-05-01,1089
M01090,LDEBIT,0.01103,0.053,2026-05-01,1089
M01090,TOKEN,0.02306,0.105,2026-05-01,1089
M01090,WALLET,0.01805,0.053,2026-05-01,1089
M01091,CARD,0.02174,0.1,2026-05-03,1090
M01091,TOKEN,0.02222,0.1,2026-05-03,1090
M01091,LDEBIT,0.01063,0.05,2026-05-03,1090
M01091,BNPL,0.04348,0.0,2026-05-03,1090
M01092,CARD,0.0246,0.105,2026-05-04,1091
M01092,LDEBIT,0.01203,0.053,2026-05-04,1091
M01092,TOKEN,0.02514,0.105,2026-05-04,1091
M01093,CARD,0.02412,0.105,2026-05-04,1092
M01093,LDEBIT,0.01179,0.053,2026-05-04,1092
M01093,TOKEN,0.02466,0.105,2026-05-04,1092
M01093,WALLET,0.0193,0.053,2026-05-04,1092
M01094,CARD,0.02266,0.1,2026-05-04,1093
M01094,TOKEN,0.02316,0.1,2026-05-04,1093
M01095,CARD,0.02149,0.1,2026-05-07,1094
M01095,TOKEN,0.02197,0.1,2026-05-07,1094
M01096,BANKTR,0.00225,0.42,2026-05-08,1095
M01096,CARD,0.01687,0.07,2026-05-08,1095
M01097,CARD,0.02147,0.105,2026-05-08,1096
M01097,LDEBIT,0.0105,0.053,2026-05-08,1096
M01098,CARD,0.01341,0.072,2026-05-09,1097
M01098,LDEBIT,0.00656,0.036,2026-05-09,1097
M01098,TOKEN,0.01371,0.072,2026-05-09,1097
M01098,WALLET,0.01073,0.036,2026-05-09,1097
M01099,CARD,0.02291,0.1,2026-05-12,1098
M01099,TOKEN,0.02342,0.1,2026-05-12,1098
M01099,LDEBIT,0.0112,0.05,2026-05-12,1098
M01099,WALLET,0.01833,0.05,2026-05-12,1098
M01099,BNPL,0.04582,0.0,2026-05-12,1098
M01100,CARD,0.02385,0.105,2026-05-12,1099
M01100,LDEBIT,0.01166,0.053,2026-05-12,1099
M01100,TOKEN,0.02438,0.105,2026-05-12,1099
M01100,WALLET,0.01908,0.053,2026-05-12,1099
M01101,CARD,0.02195,0.1,2026-05-13,1100
M01101,TOKEN,0.02243,0.1,2026-05-13,1100
M01101,LDEBIT,0.01073,0.05,2026-05-13,1100
M01102,CARD,0.02331,0.105,2026-05-14,1101
M01102,LDEBIT,0.01139,0.053,2026-05-14,1101
M01102,TOKEN,0.02382,0.105,2026-05-14,1101
M01103,CARD,0.0157,0.07,2026-05-16,1102
M01103,LDEBIT,0.00767,0.035,2026-05-16,1102
M01103,WALLET,0.01256,0.035,2026-05-16,1102
M01104,CARD,0.02063,0.1,2026-05-17,1103
M01104,TOKEN,0.02109,0.1,2026-05-17,1103
M01105,CARD,0.01698,0.072,2026-05-17,1104
M01105,TOKEN,0.01736,0.072,2026-05-17,1104
M01106,CARD,0.0238,0.105,2026-05-22,1105
M01106,LDEBIT,0.01163,0.053,2026-05-22,1105
M01106,TOKEN,0.02433,0.105,2026-05-22,1105
M01106,WALLET,0.01904,0.053,2026-05-22,1105
M01107,BANKTR,0.0022,0.42,2026-05-24,1106
M01107,CARD,0.01651,0.07,2026-05-24,1106
M01108,CARD,0.02269,0.1,2026-05-24,1107
M01108,TOKEN,0.02319,0.1,2026-05-24,1107
M01108,LDEBIT,0.01109,0.05,2026-05-24,1107
M01108,WALLET,0.01815,0.05,2026-05-24,1107
M01109,CARD,0.02101,0.1,2026-05-25,1108
M01109,TOKEN,0.02148,0.1,2026-05-25,1108
M01109,LDEBIT,0.01027,0.05,2026-05-25,1108
M01109,WALLET,0.01681,0.05,2026-05-25,1108
M01109,BNPL,0.04202,0.0,2026-05-25,1108
M01110,CARD,0.02368,0.1,2026-05-27,1109
M01110,TOKEN,0.02421,0.1,2026-05-27,1109
M01110,LDEBIT,0.01158,0.05,2026-05-27,1109
M01110,WALLET,0.01895,0.05,2026-05-27,1109
M01110,BNPL,0.04737,0.0,2026-05-27,1109
M01111,CARD,0.02186,0.105,2026-05-27,1110
M01111,LDEBIT,0.01069,0.053,2026-05-27,1110
M01111,TOKEN,0.02234,0.105,2026-05-27,1110
M01112,CARD,0.02113,0.1,2026-05-27,1111
M01112,TOKEN,0.0216,0.1,2026-05-27,1111
M01113,CARD,0.02097,0.1,2026-05-29,1112
M01113,TOKEN,0.02144,0.1,2026-05-29,1112
M01113,LDEBIT,0.01025,0.05,2026-05-29,1112
M01113,WALLET,0.01678,0.05,2026-05-29,1112
M01114,CARD,0.02338,0.1,2026-05-29,1113
M01114,TOKEN,0.0239,0.1,2026-05-29,1113
M01114,LDEBIT,0.01143,0.05,2026-05-29,1113
M01114,WALLET,0.0187,0.05,2026-05-29,1113
M01115,BANKTR,0.0022,0.42,2026-06-02,1114
M01115,CARD,0.0165,0.07,2026-06-02,1114
M01116,BANKTR,0.00234,0.42,2026-06-04,1115
M01116,CARD,0.01752,0.07,2026-06-04,1115
M01117,CARD,0.02395,0.105,2026-06-05,1116
M01117,LDEBIT,0.01171,0.053,2026-06-05,1116
M01117,WALLET,0.01916,0.053,2026-06-05,1116
M01118,CARD,0.02278,0.1,2026-06-05,1117
M01118,TOKEN,0.02329,0.1,2026-06-05,1117
M01118,LDEBIT,0.01114,0.05,2026-06-05,1117
M01118,WALLET,0.01823,0.05,2026-06-05,1117
M01118,BNPL,0.04557,0.0,2026-06-05,1117
M01119,CARD,0.02351,0.105,2026-06-05,1118
M01119,LDEBIT,0.01149,0.053,2026-06-05,1118
M01119,TOKEN,0.02403,0.105,2026-06-05,1118
M01120,CARD,0.01378,0.072,2026-06-06,1119
M01120,TOKEN,0.01409,0.072,2026-06-06,1119
M01121,CARD,0.02451,0.105,2026-06-07,1120
M01121,LDEBIT,0.01198,0.053,2026-06-07,1120
M01122,BANKTR,0.00209,0.42,2026-06-07,1121
M01122,CARD,0.01565,0.07,2026-06-07,1121
M01123,CARD,0.02265,0.1,2026-06-08,1122
M01123,TOKEN,0.02315,0.1,2026-06-08,1122
M01123,LDEBIT,0.01107,0.05,2026-06-08,1122
M01123,WALLET,0.01812,0.05,2026-06-08,1122
M01123,BNPL,0.04529,0.0,2026-06-08,1122
M01124,CARD,0.02431,0.105,2026-06-09,1123
M01124,LDEBIT,0.01189,0.053,2026-06-09,1123
M01125,CARD,0.02392,0.105,2026-06-10,1124
M01125,TOKEN,0.02446,0.105,2026-06-10,1124
M01125,LDEBIT,0.0117,0.053,2026-06-10,1124
M01125,WALLET,0.01914,0.053,2026-06-10,1124
M01125,BNPL,0.04785,0.0,2026-06-10,1124
M01126,CARD,0.02409,0.105,2026-06-10,1125
M01126,LDEBIT,0.01178,0.053,2026-06-10,1125
M01126,WALLET,0.01927,0.053,2026-06-10,1125
M01127,CARD,0.02309,0.105,2026-06-12,1126
M01127,TOKEN,0.0236,0.105,2026-06-12,1126
M01127,LDEBIT,0.01129,0.053,2026-06-12,1126
M01128,CARD,0.02546,0.105,2026-06-12,1127
M01128,LDEBIT,0.01245,0.053,2026-06-12,1127
M01128,TOKEN,0.02602,0.105,2026-06-12,1127
M01129,CARD,0.02623,0.105,2026-06-13,1128
M01129,TOKEN,0.02681,0.105,2026-06-13,1128
M01129,LDEBIT,0.01282,0.053,2026-06-13,1128
M01130,CARD,0.01767,0.072,2026-06-14,1129
M01130,TOKEN,0.01807,0.072,2026-06-14,1129
M01130,LDEBIT,0.00864,0.036,2026-06-14,1129
M01130,BNPL,0.03535,0.0,2026-06-14,1129
M01131,BANKTR,0.00218,0.42,2026-06-14,1130
M01131,CARD,0.01638,0.07,2026-06-14,1130
M01132,CARD,0.02138,0.1,2026-06-14,1131
M01132,TOKEN,0.02185,0.1,2026-06-14,1131
M01132,LDEBIT,0.01045,0.05,2026-06-14,1131
M01132,WALLET,0.0171,0.05,2026-06-14,1131
M01133,CARD,0.01607,0.072,2026-06-18,1132
M01133,LDEBIT,0.00786,0.036,2026-06-18,1132
M01133,TOKEN,0.01643,0.072,2026-06-18,1132
M01134,CARD,0.02326,0.1,2026-06-20,1133
M01134,TOKEN,0.02377,0.1,2026-06-20,1133
M01134,LDEBIT,0.01137,0.05,2026-06-20,1133
M01134,BNPL,0.04651,0.0,2026-06-20,1133
M01135,CARD,0.02199,0.1,2026-06-21,1134
M01135,TOKEN,0.02248,0.1,2026-06-21,1134
M01135,LDEBIT,0.01075,0.05,2026-06-21,1134
M01135,WALLET,0.01759,0.05,2026-06-21,1134
M01135,BNPL,0.04397,0.0,2026-06-21,1134
M01136,CARD,0.02335,0.1,2026-06-22,1135
M01136,TOKEN,0.02387,0.1,2026-06-22,1135
M01136,LDEBIT,0.01141,0.05,2026-06-22,1135
M01137,BANKTR,0.00206,0.42,2026-06-24,1136
M01137,CARD,0.01547,0.07,2026-06-24,1136
M01138,CARD,0.02445,0.105,2026-06-25,1137
M01138,LDEBIT,0.01195,0.053,2026-06-25,1137
M01138,TOKEN,0.02499,0.105,2026-06-25,1137
M01138,WALLET,0.01956,0.053,2026-06-25,1137
M01139,CARD,0.02339,0.1,2026-06-25,1138
M01139,TOKEN,0.02391,0.1,2026-06-25,1138
M01139,LDEBIT,0.01144,0.05,2026-06-25,1138
M01139,WALLET,0.01871,0.05,2026-06-25,1138
M01140,CARD,0.02414,0.105,2026-06-25,1139
M01140,LDEBIT,0.0118,0.053,2026-06-25,1139
M01140,TOKEN,0.02467,0.105,2026-06-25,1139
M01141,CARD,0.02359,0.105,2026-06-27,1140
M01141,LDEBIT,0.01153,0.053,2026-06-27,1140
M01141,TOKEN,0.02411,0.105,2026-06-27,1140
M01141,WALLET,0.01887,0.053,2026-06-27,1140
M01142,CARD,0.02143,0.1,2026-06-29,1141
M01142,TOKEN,0.02191,0.1,2026-06-29,1141
M01142,LDEBIT,0.01048,0.05,2026-06-29,1141
M01142,WALLET,0.01715,0.05,2026-06-29,1141
M01142,BNPL,0.04287,0.0,2026-06-29,1141
M01143,CARD,0.023,0.1,2026-06-30,1142
M01143,TOKEN,0.02352,0.1,2026-06-30,1142
M01143,LDEBIT,0.01125,0.05,2026-06-30,1142
