merchant_key,merchant_id,mid,merchant_name,country_code,segment,vertical,service,integration_type,settlement_type,account_manager,signup_date,live_date,first_txn_date,live_date_corrected,last_txn_date,days_signup_to_live,days_live_to_first_txn,is_activated,lifecycle_status,signup_cohort,live_cohort,live_fy,is_new_in_period,signup_date_key,live_date_key,first_txn_date_key,last_txn_date_key
655,M00655,AE632922055,Golden Wholesale,AE,B2B,Distribution & Wholesale,B2B Collections,Payment Links,T+1,Yousef Al-Marri,2024-11-30,2024-12-08,2024-12-12,0,2026-06-30,8.0,4.0,1,Active,2024-11,2024-12,2025.0,1,20241130,20241208,20241212,20260630
656,M00656,EG662461256,Cedar Pharmacy,EG,SME,Healthcare,Online Checkout,E-commerce Plugin,T+2,Hany Soliman,2024-11-30,,,0,,,,0,Onboarding (not live),2024-11,,,0,20241130,,,
657,M00657,EG707591429,Pearl Outlet,EG,SME,Retail,Payment Links,Payment Links,T+2,Karim Ezzat,2024-11-30,2024-12-06,2024-12-09,0,2026-06-30,6.0,3.0,1,Active,2024-11,2024-12,2025.0,1,20241130,20241206,20241209,20260630
658,M00658,SA284947269,Oasis Trading,SA,B2B,Distribution & Wholesale,Payment Links,Payment Links,Weekly,Reem Al-Ghamdi,2024-12-03,2024-12-10,2024-12-10,0,2026-06-29,7.0,0.0,1,Active,2024-12,2024-12,2025.0,1,20241203,20241210,20241210,20260629
659,M00659,EG944244262,Prime Logistics,EG,B2B,Logistics,B2B Collections,Payment Links,T+1,Hany Soliman,2024-12-03,2024-12-06,2024-12-15,0,2026-06-30,3.0,9.0,1,Active,2024-12,2024-12,2025.0,1,20241203,20241206,20241215,20260630
660,M00660,EG843137256,Sand Cart,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,Instant,Nadia Fouad,2024-12-04,2024-12-11,2024-12-12,0,2026-06-30,7.0,1.0,1,Active,2024-12,2024-12,2025.0,1,20241204,20241211,20241212,20260630
661,M00661,AE473998128,Cedar Apps,AE,Online,Digital Services,Online Checkout,Direct API,T+1,Layla Haddad,2024-12-06,,,0,,,,0,Onboarding (not live),2024-12,,,0,20241206,,,
662,M00662,EG871225734,Cedar Bakery 662,EG,Online,Food & Beverage,Online Checkout,Direct API,T+1,Hany Soliman,2024-12-08,2025-03-11,,0,,93.0,,0,Live - never transacted,2024-12,2025-03,2025.0,1,20241208,20250311,,
663,M00663,SA473783633,Metro Schools,SA,Online,Education,Online Checkout,Direct API,T+2,Omar Al-Anazi,2024-12-11,2025-03-27,2025-04-06,0,2026-06-30,106.0,10.0,1,Active,2024-12,2025-03,2025.0,1,20241211,20250327,20250406,20260630
664,M00664,SA236233076,Urban Tours,SA,Online,Travel & Hospitality,Online Checkout,Direct API,T+2,Reem Al-Ghamdi,2024-12-13,,,0,,,,0,Onboarding (not live),2024-12,,,0,20241213,,,
665,M00665,AE727701879,Green Mart,AE,SME,Retail,POS Acceptance,POS Terminal,T+1,Yousef Al-Marri,2024-12-15,2025-01-15,2025-01-19,0,2026-06-30,31.0,4.0,1,Active,2024-12,2025-01,2025.0,1,20241215,20250115,20250119,20260630
666,M00666,EG783358166,Horizon Grill 666,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Instant,Karim Ezzat,2024-12-16,2025-01-08,2025-01-12,0,2026-06-30,23.0,4.0,1,Active,2024-12,2025-01,2025.0,1,20241216,20250108,20250112,20260630
667,M00667,SA712951009,Coral Academy,SA,SME,Education,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2024-12-17,2025-01-09,2025-01-11,0,2026-06-30,23.0,2.0,1,Active,2024-12,2025-01,2025.0,1,20241217,20250109,20250111,20260630
668,M00668,AE634298413,Sand Roastery 668,AE,SME,Food & Beverage,Payment Links,Payment Links,T+2,Layla Haddad,2024-12-18,2024-12-26,2024-12-28,0,2026-06-30,8.0,2.0,1,Active,2024-12,2024-12,2025.0,1,20241218,20241226,20241228,20260630
669,M00669,OM377214746,Crescent Partners,OM,SME,Professional Services,POS Acceptance,POS Terminal,Instant,Salim Al-Harthy,2024-12-21,2025-01-04,2025-01-17,0,2026-06-29,14.0,13.0,1,Active,2024-12,2025-01,2025.0,1,20241221,20250104,20250117,20260629
670,M00670,SA791415571,Horizon Express,SA,B2B,Logistics,B2B Collections,Payment Links,Weekly,Reem Al-Ghamdi,2024-12-22,2024-12-30,2025-01-01,0,2025-01-30,8.0,2.0,1,Churned,2024-12,2024-12,2025.0,1,20241222,20241230,20250101,20250130
671,M00671,EG720267421,Golden Grill 671,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Instant,Nadia Fouad,2024-12-23,,,0,,,,0,Onboarding (not live),2024-12,,,0,20241223,,,
672,M00672,SA939182412,Green Grill 672,SA,SME,Food & Beverage,Payment Links,Payment Links,T+1,Turki Al-Shammari,2024-12-26,2025-01-03,2025-02-13,0,2026-06-30,8.0,41.0,0,Active,2024-12,2025-01,2025.0,1,20241226,20250103,20250213,20260630
673,M00673,OM895940388,Zenith Outlet,OM,SME,Retail,Payment Links,Payment Links,T+2,Salim Al-Harthy,2024-12-29,2025-01-05,,0,,7.0,,0,Live - never transacted,2024-12,2025-01,2025.0,1,20241229,20250105,,
674,M00674,AE265367413,Oasis Roastery 674,AE,SME,Food & Beverage,Payment Links,Payment Links,T+2,Yousef Al-Marri,2025-01-01,2025-01-05,2025-01-07,0,2026-06-30,4.0,2.0,1,Active,2025-01,2025-01,2025.0,1,20250101,20250105,20250107,20260630
675,M00675,AE624999065,Swift Cart,AE,Online,E-commerce,Subscriptions,Direct API,T+1,Yousef Al-Marri,2025-01-01,,,0,,,,0,Onboarding (not live),2025-01,,,0,20250101,,,
676,M00676,EG711736356,Prime Cafe 676,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Hany Soliman,2025-01-02,,,0,,,,0,Onboarding (not live),2025-01,,,0,20250102,,,
677,M00677,EG631107574,Coral Grill 677,EG,SME,Food & Beverage,Payment Links,Payment Links,Instant,Nadia Fouad,2025-01-03,2025-01-12,2025-01-24,0,2026-06-30,9.0,12.0,1,Active,2025-01,2025-01,2025.0,1,20250103,20250112,20250124,20260630
678,M00678,OM570805252,Palm Travel,OM,Online,Travel & Hospitality,Online Checkout,Direct API,T+2,Salim Al-Harthy,2025-01-05,,,0,,,,0,Onboarding (not live),2025-01,,,0,20250105,,,
679,M00679,EG474518016,Royal Shop,EG,Online,E-commerce,Online Checkout,Hosted Checkout,T+1,Nadia Fouad,2025-01-06,2025-01-26,2025-01-30,0,2026-06-30,20.0,4.0,1,Active,2025-01,2025-01,2025.0,1,20250106,20250126,20250130,20260630
680,M00680,EG645057217,Falcon Deals,EG,Online,E-commerce,Online Checkout,Hosted Checkout,T+1,Mai Ragab,2025-01-07,2025-02-03,2025-02-04,0,2026-06-30,27.0,1.0,1,Active,2025-01,2025-02,2025.0,1,20250107,20250203,20250204,20260630
681,M00681,AE558189150,Oasis Clinics,AE,SME,Healthcare,Payment Links,Payment Links,T+1,Layla Haddad,2025-01-10,2025-01-18,2025-02-08,0,2026-06-30,8.0,21.0,1,Active,2025-01,2025-01,2025.0,1,20250110,20250118,20250208,20260630
682,M00682,SA247609412,Prime Cafe 682,SA,Online,Food & Beverage,Online Checkout,Hosted Checkout,T+1,Omar Al-Anazi,2025-01-11,2025-02-06,2025-02-06,0,2026-06-30,26.0,0.0,1,Active,2025-01,2025-02,2025.0,1,20250111,20250206,20250206,20260630
683,M00683,OM251384670,Horizon Consulting,OM,SME,Professional Services,POS Acceptance,POS Terminal,T+1,Salim Al-Harthy,2025-01-14,2025-02-12,2025-02-14,0,2026-06-30,29.0,2.0,1,Active,2025-01,2025-02,2025.0,1,20250114,20250212,20250214,20260630
684,M00684,SA868774915,Oasis EdTech,SA,SME,Education,Payment Links,Payment Links,T+1,Turki Al-Shammari,2025-01-15,2025-01-19,2025-01-19,0,2026-06-30,4.0,0.0,1,Active,2025-01,2025-01,2025.0,1,20250115,20250119,20250119,20260630
685,M00685,AE827819347,Falcon Kitchen 685,AE,Online,Food & Beverage,Online Checkout,Direct API,T+2,Yousef Al-Marri,2025-01-16,2025-03-06,2025-03-06,0,2026-06-30,49.0,0.0,1,Active,2025-01,2025-03,2025.0,1,20250116,20250306,20250306,20260630
686,M00686,EG897740135,Zenith Games,EG,Online,Digital Services,Online Checkout,Hosted Checkout,T+2,Nadia Fouad,2025-01-17,2025-02-15,2025-02-15,0,2026-06-30,29.0,0.0,1,Active,2025-01,2025-02,2025.0,1,20250117,20250215,20250215,20260630
687,M00687,EG594214015,Sand Roastery 687,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Hany Soliman,2025-01-19,2025-02-18,2025-02-18,0,2026-06-30,30.0,0.0,1,Active,2025-01,2025-02,2025.0,1,20250119,20250218,20250218,20260630
688,M00688,AE502481662,Swift Advisory,AE,B2B,Professional Services,B2B Collections,Payment Links,T+1,Yousef Al-Marri,2025-01-20,2025-01-29,2025-02-02,0,2026-06-30,9.0,4.0,1,Active,2025-01,2025-01,2025.0,1,20250120,20250129,20250202,20260630
689,M00689,SA358724361,Royal Bakery 689,SA,SME,Food & Beverage,Payment Links,Payment Links,T+1,Turki Al-Shammari,2025-01-20,2025-01-30,2025-02-14,0,2026-06-30,10.0,15.0,1,Active,2025-01,2025-01,2025.0,1,20250120,20250130,20250214,20260630
690,M00690,EG408005333,Green Traders,EG,B2B,Distribution & Wholesale,B2B Collections,Direct API,Weekly,Hany Soliman,2025-01-20,2025-03-08,2025-03-13,0,2026-06-30,47.0,5.0,1,Active,2025-01,2025-03,2025.0,1,20250120,20250308,20250313,20260630
691,M00691,EG608887054,Amber Traders,EG,B2B,Distribution & Wholesale,B2B Collections,Direct API,Weekly,Nadia Fouad,2025-01-20,2025-03-06,2025-03-09,0,2026-06-29,45.0,3.0,1,Active,2025-01,2025-03,2025.0,1,20250120,20250306,20250309,20260629
692,M00692,AE410140017,Sand Connect,AE,Enterprise,Telecom & Utilities,Payment Links,Payment Links,T+2,Layla Haddad,2025-01-22,2025-02-01,2025-02-04,0,2026-06-30,10.0,3.0,1,Active,2025-01,2025-02,2025.0,1,20250122,20250201,20250204,20260630
693,M00693,SA811026603,Prime Clinics,SA,SME,Healthcare,POS Acceptance,POS Terminal,T+2,Reem Al-Ghamdi,2025-01-22,2025-02-14,2025-02-16,0,2026-06-30,23.0,2.0,1,Active,2025-01,2025-02,2025.0,1,20250122,20250214,20250216,20260630
694,M00694,SA816274059,Blue Grill 694,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Omar Al-Anazi,2025-01-22,2025-02-07,,0,,16.0,,0,Live - never transacted,2025-01,2025-02,2025.0,1,20250122,20250207,,
695,M00695,AE891480332,Sand Online,AE,Online,E-commerce,Online Checkout,Direct API,T+1,Layla Haddad,2025-01-22,,,0,,,,0,Onboarding (not live),2025-01,,,0,20250122,,,
696,M00696,OM645445112,Cedar Labs,OM,SME,Healthcare,POS Acceptance,POS Terminal,Instant,Salim Al-Harthy,2025-01-23,2025-02-16,,0,,24.0,,0,Live - never transacted,2025-01,2025-02,2025.0,1,20250123,20250216,,
697,M00697,EG883484273,Blue Distribution,EG,B2B,Distribution & Wholesale,B2B Collections,Payment Links,Weekly,Mai Ragab,2025-01-24,2025-01-29,2025-02-06,0,2026-06-30,5.0,8.0,1,Active,2025-01,2025-01,2025.0,1,20250124,20250129,20250206,20260630
698,M00698,SA605999505,Coral Basket,SA,Enterprise,E-commerce,Online Checkout,Direct API,T+1,Turki Al-Shammari,2025-01-25,2025-04-14,2025-04-22,0,2025-11-30,79.0,8.0,1,Churned,2025-01,2025-04,2025.0,1,20250125,20250414,20250422,20251130
699,M00699,SA122822556,Nova Cafe 699,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Reem Al-Ghamdi,2025-01-25,2025-02-26,2025-03-05,0,2026-06-30,32.0,7.0,1,Active,2025-01,2025-02,2025.0,1,20250125,20250226,20250305,20260630
700,M00700,EG707758852,Bright Mart,EG,SME,Retail,POS Acceptance,POS Terminal,T+2,Karim Ezzat,2025-01-31,2025-03-07,2025-03-11,0,2026-06-30,35.0,4.0,1,Active,2025-01,2025-03,2025.0,1,20250131,20250307,20250311,20260630
701,M00701,EG735951857,Zenith Stores 701,EG,SME,Retail,POS Acceptance,POS Terminal,T+1,Hany Soliman,2025-02-01,2025-03-06,2025-03-07,0,2025-07-31,33.0,1.0,1,Churned,2025-02,2025-03,2025.0,1,20250201,20250306,20250307,20250731
702,M00702,EG786386215,Golden Care,EG,SME,Healthcare,POS Acceptance,POS Terminal,Instant,Hany Soliman,2025-02-01,2025-02-26,2025-03-03,0,2026-06-30,25.0,5.0,1,Active,2025-02,2025-02,2025.0,1,20250201,20250226,20250303,20260630
703,M00703,AE779501806,Horizon Institute,AE,Online,Education,Online Checkout,Direct API,T+1,Layla Haddad,2025-02-10,2025-05-26,2025-06-04,0,2026-02-28,105.0,9.0,1,Churned,2025-02,2025-05,2025.0,1,20250210,20250526,20250604,20260228
704,M00704,AE859143846,Pearl Learning,AE,Online,Education,Online Checkout,Direct API,T+2,Yousef Al-Marri,2025-02-10,2025-05-05,2025-05-11,0,2026-06-30,84.0,6.0,1,Active,2025-02,2025-05,2025.0,1,20250210,20250505,20250511,20260630
705,M00705,SA865588306,Crescent Market 705,SA,SME,Retail,POS Acceptance,POS Terminal,T+2,Turki Al-Shammari,2025-02-11,2025-03-06,2025-03-12,0,2026-06-30,23.0,6.0,1,Active,2025-02,2025-03,2025.0,1,20250211,20250306,20250312,20260630
706,M00706,SA385404287,Palm Streaming,SA,Online,Digital Services,Online Checkout,Hosted Checkout,T+1,Omar Al-Anazi,2025-02-11,2025-02-26,2025-02-28,0,2026-06-30,15.0,2.0,1,Active,2025-02,2025-02,2025.0,1,20250211,20250226,20250228,20260630
707,M00707,OM697006312,Royal Kitchen 707,OM,SME,Food & Beverage,Payment Links,Payment Links,T+2,Salim Al-Harthy,2025-02-16,2025-02-23,,0,,7.0,,0,Live - never transacted,2025-02,2025-02,2025.0,1,20250216,20250223,,
708,M00708,EG614572570,Royal Learning,EG,Online,Education,Online Checkout,Direct API,T+2,Mai Ragab,2025-02-18,2025-03-25,2025-03-27,0,2026-06-30,35.0,2.0,1,Active,2025-02,2025-03,2025.0,1,20250218,20250325,20250327,20260630
709,M00709,SA732202482,Falcon Grill 709,SA,Online,Food & Beverage,Online Checkout,Direct API,T+1,Turki Al-Shammari,2025-02-20,2025-05-15,2025-05-28,0,2026-06-30,84.0,13.0,1,Active,2025-02,2025-05,2025.0,1,20250220,20250515,20250528,20260630
710,M00710,EG470401998,Golden Hotels,EG,Online,Travel & Hospitality,Online Checkout,E-commerce Plugin,T+2,Nadia Fouad,2025-02-22,2025-03-17,2025-03-18,0,2025-04-30,23.0,1.0,1,Churned,2025-02,2025-03,2025.0,1,20250222,20250317,20250318,20250430
711,M00711,OM486301998,Silver Cafe 711,OM,SME,Food & Beverage,Payment Links,Payment Links,T+2,Salim Al-Harthy,2025-02-23,2025-02-27,2025-03-04,0,2026-06-30,4.0,5.0,1,Active,2025-02,2025-02,2025.0,1,20250223,20250227,20250304,20260630
712,M00712,SA461496308,Palm Express,SA,B2B,Logistics,Payment Links,Payment Links,T+1,Omar Al-Anazi,2025-02-23,2025-02-28,,0,,5.0,,0,Live - never transacted,2025-02,2025-02,2025.0,1,20250223,20250228,,
713,M00713,AE244784158,Golden Stays,AE,Online,Travel & Hospitality,Subscriptions,Direct API,T+2,Yousef Al-Marri,2025-02-23,2025-05-07,,0,,73.0,,0,Live - never transacted,2025-02,2025-05,2025.0,1,20250223,20250507,,
714,M00714,SA407393102,Royal Bakery 714,SA,SME,Food & Beverage,Payment Links,Payment Links,Instant,Omar Al-Anazi,2025-02-27,2025-03-01,2025-03-01,0,2026-06-30,2.0,0.0,1,Active,2025-02,2025-03,2025.0,1,20250227,20250301,20250301,20260630
715,M00715,EG342246625,Palm Services,EG,SME,Professional Services,Payment Links,Payment Links,T+2,Hany Soliman,2025-02-27,2025-03-05,2025-03-21,0,2026-06-29,6.0,16.0,1,Active,2025-02,2025-03,2025.0,1,20250227,20250305,20250321,20260629
716,M00716,AE548451543,Bright Bakery 716,AE,SME,Food & Beverage,Payment Links,Payment Links,T+1,Yousef Al-Marri,2025-03-01,2025-03-06,2025-03-21,0,2026-06-30,5.0,15.0,1,Active,2025-03,2025-03,2025.0,1,20250301,20250306,20250321,20260630
717,M00717,SA818206797,Silver Stores 717,SA,SME,Retail,POS Acceptance,POS Terminal,T+1,Omar Al-Anazi,2025-03-02,2025-03-16,2025-03-18,0,2026-06-30,14.0,2.0,1,Active,2025-03,2025-03,2025.0,1,20250302,20250316,20250318,20260630
718,M00718,SA647753119,Cedar Boutique 718,SA,SME,Retail,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2025-03-03,2025-03-16,2025-03-17,0,2026-06-30,13.0,1.0,1,Active,2025-03,2025-03,2025.0,1,20250303,20250316,20250317,20260630
719,M00719,AE581665247,Blue Legal,AE,SME,Professional Services,Payment Links,Payment Links,T+1,Layla Haddad,2025-03-05,2025-03-15,,0,,10.0,,0,Live - never transacted,2025-03,2025-03,2025.0,1,20250305,20250315,,
720,M00720,EG577212501,Silver Roastery 720,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Nadia Fouad,2025-03-08,2025-03-24,2025-03-26,0,2026-06-30,16.0,2.0,1,Active,2025-03,2025-03,2025.0,1,20250308,20250324,20250326,20260630
721,M00721,AE132301545,Royal Online,AE,Online,E-commerce,Subscriptions,Direct API,T+2,Yousef Al-Marri,2025-03-11,2025-06-08,2025-06-09,0,2026-06-30,89.0,1.0,1,Active,2025-03,2025-06,2025.0,1,20250311,20250608,20250609,20260630
722,M00722,EG963669023,Amber Bakery 722,EG,SME,Food & Beverage,Online Checkout,Hosted Checkout,T+2,Karim Ezzat,2025-03-15,2025-04-04,,0,,20.0,,0,Live - never transacted,2025-03,2025-04,2025.0,1,20250315,20250404,,
723,M00723,AE642764712,Amber Freight,AE,B2B,Logistics,B2B Collections,Payment Links,Weekly,Layla Haddad,2025-03-16,2025-03-23,2025-03-26,0,2026-06-30,7.0,3.0,1,Active,2025-03,2025-03,2025.0,1,20250316,20250323,20250326,20260630
724,M00724,SA174215481,Coral Shop 724,SA,Online,E-commerce,Online Checkout,Direct API,T+1,Turki Al-Shammari,2025-03-17,2025-06-18,2025-06-18,0,2026-06-30,93.0,0.0,1,Active,2025-03,2025-06,2025.0,1,20250317,20250618,20250618,20260630
725,M00725,EG714930904,Sand Supply,EG,B2B,Distribution & Wholesale,B2B Collections,Direct API,T+1,Nadia Fouad,2025-03-17,2025-06-08,2025-06-08,0,2026-06-25,83.0,0.0,1,Active,2025-03,2025-06,2025.0,1,20250317,20250608,20250608,20260625
726,M00726,AE755938199,Metro Hotels,AE,Online,Travel & Hospitality,Subscriptions,Direct API,T+1,Yousef Al-Marri,2025-03-18,2025-05-06,2025-05-14,0,2026-06-30,49.0,8.0,1,Active,2025-03,2025-05,2025.0,1,20250318,20250506,20250514,20260630
727,M00727,AE274153176,Metro Stays,AE,Online,Travel & Hospitality,Online Checkout,Hosted Checkout,T+2,Yousef Al-Marri,2025-03-19,2025-04-20,2025-05-21,0,2026-06-30,32.0,31.0,0,Active,2025-03,2025-04,2025.0,1,20250319,20250420,20250521,20260630
728,M00728,AE117482517,Palm Deals 728,AE,Online,E-commerce,Online Checkout,Direct API,Instant,Yousef Al-Marri,2025-03-19,,,0,,,,0,Onboarding (not live),2025-03,,,0,20250319,,,
729,M00729,AE248835332,Palm Online 729,AE,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Yousef Al-Marri,2025-03-20,2025-04-28,,0,,39.0,,0,Live - never transacted,2025-03,2025-04,2025.0,1,20250320,20250428,,
730,M00730,AE389040029,Golden Distribution,AE,B2B,Distribution & Wholesale,B2B Collections,Payment Links,Weekly,Yousef Al-Marri,2025-03-20,,,0,,,,0,Onboarding (not live),2025-03,,,0,20250320,,,
731,M00731,EG144775218,Coral Freight,EG,B2B,Logistics,B2B Collections,Direct API,T+1,Hany Soliman,2025-03-22,,,0,,,,0,Onboarding (not live),2025-03,,,0,20250322,,,
732,M00732,SA447120771,Metro Legal,SA,SME,Professional Services,Payment Links,Payment Links,T+2,Omar Al-Anazi,2025-03-23,2025-03-28,2025-04-10,0,2026-06-30,5.0,13.0,1,Active,2025-03,2025-03,2025.0,1,20250323,20250328,20250410,20260630
733,M00733,EG546754192,Falcon Mart 733,EG,Enterprise,Retail,Online Checkout,Direct API,T+2,Karim Ezzat,2025-03-24,2025-05-28,2025-05-30,0,2025-05-31,65.0,2.0,1,Churned,2025-03,2025-05,2025.0,1,20250324,20250528,20250530,20250531
734,M00734,EG861848123,Amber Mart 734,EG,SME,Retail,Payment Links,Payment Links,Instant,Nadia Fouad,2025-03-24,2025-03-30,2025-04-09,0,2026-06-30,6.0,10.0,1,Active,2025-03,2025-03,2025.0,1,20250324,20250330,20250409,20260630
735,M00735,EG275445878,Pearl Market 735,EG,SME,Retail,POS Acceptance,POS Terminal,Instant,Hany Soliman,2025-03-26,2025-04-23,2025-04-23,0,2026-06-30,28.0,0.0,1,Active,2025-03,2025-04,2025.0,1,20250326,20250423,20250423,20260630
736,M00736,SA289229597,Cedar Partners,SA,SME,Professional Services,Payment Links,Payment Links,T+2,Reem Al-Ghamdi,2025-03-26,2025-04-03,2025-04-04,0,2026-06-30,8.0,1.0,1,Active,2025-03,2025-04,2025.0,1,20250326,20250403,20250404,20260630
737,M00737,AE295967621,Crescent Basket 737,AE,Online,E-commerce,Online Checkout,E-commerce Plugin,T+1,Layla Haddad,2025-03-29,2025-04-03,2025-05-23,0,2026-06-30,5.0,50.0,0,Active,2025-03,2025-04,2025.0,1,20250329,20250403,20250523,20260630
738,M00738,SA596495663,Nova Cloud,SA,Online,Digital Services,Subscriptions,Direct API,Instant,Omar Al-Anazi,2025-03-31,2025-06-13,2025-07-05,0,2026-06-30,74.0,22.0,1,Active,2025-03,2025-06,2025.0,1,20250331,20250613,20250705,20260630
739,M00739,SA886598559,Cedar Online 739,SA,Online,E-commerce,Online Checkout,Direct API,T+1,Turki Al-Shammari,2025-04-01,2025-05-11,2025-05-11,0,2026-06-30,40.0,0.0,1,Active,2025-04,2025-05,2025.0,1,20250401,20250511,20250511,20260630
740,M00740,SA848487072,Zenith Journeys,SA,Enterprise,Travel & Hospitality,Online Checkout,Direct API,T+2,Turki Al-Shammari,2025-04-01,2025-06-12,2025-06-14,0,2026-05-31,72.0,2.0,1,Active,2025-04,2025-06,2025.0,1,20250401,20250612,20250614,20260531
741,M00741,EG771551439,Crescent Supply,EG,B2B,Unclassified,B2B Collections,Direct API,T+1,Nadia Fouad,2025-04-02,2025-07-24,2025-07-29,0,2026-06-30,113.0,5.0,1,Active,2025-04,2025-07,2026.0,1,20250402,20250724,20250729,20260630
742,M00742,SA552501231,Nova Hotels,SA,Online,Travel & Hospitality,Subscriptions,Direct API,T+1,Reem Al-Ghamdi,2025-04-04,2025-07-03,2025-07-07,0,2026-06-30,90.0,4.0,1,Active,2025-04,2025-07,2026.0,1,20250404,20250703,20250707,20260630
743,M00743,SA696833214,Crescent Shop 743,SA,Online,E-commerce,Online Checkout,Direct API,Instant,Omar Al-Anazi,2025-04-04,2025-06-12,2025-06-15,0,2026-06-30,69.0,3.0,1,Active,2025-04,2025-06,2025.0,1,20250404,20250612,20250615,20260630
744,M00744,AE655884055,Silver Schools,AE,Online,Education,Online Checkout,Direct API,Instant,Layla Haddad,2025-04-05,,,0,,,,0,Onboarding (not live),2025-04,,,0,20250405,,,
745,M00745,EG154810799,Amber Outlet 745,EG,SME,Retail,POS Acceptance,POS Terminal,Instant,Karim Ezzat,2025-04-08,2025-04-27,2025-04-29,0,2026-06-30,19.0,2.0,1,Active,2025-04,2025-04,2025.0,1,20250408,20250427,20250429,20260630
746,M00746,SA200244788,Cedar Games,SA,Online,Digital Services,Subscriptions,Direct API,T+2,Reem Al-Ghamdi,2025-04-10,2025-07-11,2025-07-15,0,2026-06-30,92.0,4.0,1,Active,2025-04,2025-07,2026.0,1,20250410,20250711,20250715,20260630
747,M00747,AE107661633,Silver Basket 747,AE,Online,E-commerce,Online Checkout,Direct API,T+2,Layla Haddad,2025-04-10,2025-07-03,2025-07-09,0,2026-06-30,84.0,6.0,1,Active,2025-04,2025-07,2026.0,1,20250410,20250703,20250709,20260630
748,M00748,AE595956042,Metro Shop 748,AE,Online,E-commerce,Online Checkout,Direct API,T+2,Yousef Al-Marri,2025-04-10,2025-07-16,2025-07-18,0,2026-06-30,97.0,2.0,1,Active,2025-04,2025-07,2026.0,1,20250410,20250716,20250718,20260630
749,M00749,EG788681599,Amber EdTech,EG,Online,Education,Online Checkout,Direct API,Instant,Mai Ragab,2025-04-11,2025-07-18,2025-08-09,0,2026-06-30,98.0,22.0,1,Active,2025-04,2025-07,2026.0,1,20250411,20250718,20250809,20260630
750,M00750,EG711763863,Cedar Roastery 750,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Mai Ragab,2025-04-11,2025-05-08,2025-05-10,0,2025-11-30,27.0,2.0,1,Churned,2025-04,2025-05,2025.0,1,20250411,20250508,20250510,20251130
751,M00751,SA382289892,Cedar Online 751,SA,Online,E-commerce,Online Checkout,Direct API,T+2,Omar Al-Anazi,2025-04-11,2025-05-15,2025-05-22,0,2026-06-30,34.0,7.0,1,Active,2025-04,2025-05,2025.0,1,20250411,20250515,20250522,20260630
